월,시간대,기온,습도,풍속,자외선,강우량,강설량,임대_건수
07월,15시,33.7,45,2.5,3.23,0,0,122
07월,16시,33.4,44,3.1,2.95,0,0,105
07월,17시,33.3,46,3.1,2.51,0,0,105
07월,18시,33,46,3.1,1.89,0,0,117
07월,19시,32.3,47,3,1.26,0,0,124
07월,20시,31.2,52,2.4,0.57,0,0,121
07월,21시,29.3,58,2.4,0.09,0,0,112
07월,22시,28,64,1.5,0,0,0,112
07월,23시,27.2,69,1.7,0,0,0,93
07월,24시,26.6,75,1.5,0,0,0,94
07월,1시,26.4,76,1.2,0,0,0,62
07월,2시,25.8,78,0.4,0,0,0,50
07월,3시,25.3,78,1,0,0,0,34
07월,4시,24.8,80,1,0,0,0,40
07월,5시,24.4,80,1,0,0,0,91
07월,6시,24.1,81,0.9,0,0,0,104
07월,7시,24,81,0.9,0.02,0,0,125
07월,8시,24.4,75,1,0.35,0,0,141
07월,9시,25.8,69,0.8,1.06,0,0,152
07월,10시,27.5,60,2.2,1.59,0,0,149
07월,11시,29.2,55,1.6,2.36,0,0,151
07월,12시,30.4,53,1.8,2.74,0,0,143
07월,13시,30.8,57,2.3,2.52,0,0,146
07월,14시,31.1,53,3.2,2.63,0,0,124
07월,15시,31.8,49,3.5,2.93,0,0,122
07월,16시,31.9,51,3.3,3.01,0,0,112
07월,17시,32,51,2.4,2.55,0,0,123
07월,18시,31.8,52,2.4,1.93,0,0,134
07월,19시,31.3,55,2.5,1.2,0,0,136
07월,20시,30.6,57,1.4,0.58,0,0,140
07월,21시,28.9,64,1.7,0.1,0,0,127
07월,22시,27.9,69,1.9,0,0,0,120
07월,23시,27.2,70,1.9,0,0,0,107
07월,24시,26.6,76,1.6,0,0,0,110
07월,1시,26.2,79,0.7,0,0,0,85
07월,2시,25.7,80,0.2,0,0,0,72
07월,3시,25.2,82,0.4,0,0,0,59
07월,4시,24.7,84,0.7,0,0,0,62
07월,5시,24.3,83,0.7,0,0,0,98
07월,6시,23.9,83,0.4,0,0,0,121
07월,7시,23.7,83,0.1,0.03,0,0,140
07월,8시,24.2,74,0.7,0.35,0,0,147
07월,9시,25.8,71,0.4,0.93,0,0,158
07월,10시,27.2,59,0.4,1.18,0,0,174
07월,11시,28.9,61,1.5,2.04,0,0,157
07월,12시,30.2,53,2.2,2.77,0,0,142
07월,13시,31.2,51,2,2.96,0,0,148
07월,14시,32.1,51,2.3,2.96,0,0,137
07월,15시,32.7,49,1.5,2.62,0,0,151
07월,16시,32.9,46,2.5,2.9,0,0,125
07월,17시,33.1,42,2.9,2.52,0,0,114
07월,18시,32.6,46,2.8,1.95,0,0,128
07월,19시,32,50,2.6,1.25,0,0,139
07월,20시,30.6,54,2.8,0.59,0,0,126
07월,21시,28.8,66,1.9,0.09,0,0,130
07월,22시,28,69,1.8,0,0,0,122
07월,23시,27.2,73,1.5,0,0,0,111
07월,24시,26.4,76,0.6,0,0,0,122
07월,1시,25.9,76,1.3,0,0,0,79
07월,2시,25.4,79,0.8,0,0,0,65
07월,3시,24.8,80,1.5,0,0,0,48
07월,4시,24.4,85,0.6,0,0,0,63
07월,5시,24,87,0.9,0,0,0,95
07월,6시,23.6,88,0.2,0,0,0,122
07월,7시,23.3,83,0.2,0.02,0,0,138
07월,8시,23.6,75,0.9,0.36,0,0,144
07월,9시,25.5,65,0.9,1.1,0,0,155
07월,10시,27.6,62,1.5,1.76,0,0,158
07월,11시,29.4,56,2.2,2.38,0,0,148
07월,12시,30.7,48,1.6,2.92,0,0,140
07월,13시,31.7,42,2.6,3.23,0,0,131
07월,14시,32.6,47,2.7,3.36,0,0,120
07월,15시,33.1,47,2.5,3.26,0,0,123
07월,16시,33.7,41,2.5,3.04,0,0,112
07월,17시,33.7,43,2.7,2.55,0,0,111
07월,18시,34,44,2.3,1.95,0,0,125
07월,19시,33,51,2.4,1.23,0,0,135
07월,20시,31.6,58,2.3,0.56,0,0,127
07월,21시,29.8,62,2.9,0.08,0,0,105
07월,22시,28.8,69,2.4,0,0,0,106
07월,23시,28,76,1.5,0,0,0,100
07월,24시,27.2,78,1.9,0,0,0,95
07월,1시,26.7,80,1.4,0,0,0,68
07월,2시,26.1,81,1.6,0,0,0,47
07월,3시,25.7,84,0.1,0,0,0,55
07월,4시,25.4,84,0.9,0,0,0,53
07월,5시,25.1,83,0,0,0,0,98
07월,6시,24.9,83,0.3,0,0,0,115
07월,7시,24.6,82,0.2,0.02,0,0,133
07월,8시,25.2,75,0.6,0.34,0,0,142
07월,9시,26.6,70,1.3,1.01,0,0,144
07월,10시,28.4,65,1.2,1.69,0,0,161
07월,11시,29.8,59,1.2,2.32,0,0,159
07월,12시,31.6,54,1.3,2.84,0,0,150
07월,13시,32.6,51,2.1,3.21,0,0,147
07월,14시,32.4,54,2.4,2.5,0,0,135
07월,15시,33.4,52,2.7,2.67,0,0,135
07월,16시,34.1,45,2.4,2.88,0,0,125
07월,17시,34.3,45,2.3,2.47,0,0,121
07월,18시,34.3,44,2.1,1.87,0,0,130
07월,19시,33.9,42,2,1.25,0,0,133
07월,20시,32.9,44,2,0.59,0,0,125
07월,21시,30.9,51,2.2,0.07,0,0,115
07월,22시,29.8,59,1.4,0,0,0,112
07월,23시,28.8,65,1.3,0,0,0,97
07월,24시,28.2,70,1.3,0,0,0,100
07월,1시,27.5,73,1.1,0,0,0,66
07월,2시,27,74,1.1,0,0,0,46
07월,3시,26.4,72,0.2,0,0,0,50
07월,4시,26.1,74,0.1,0,0,0,57
07월,5시,25.6,77,1.2,0,0,0,88
07월,6시,25,78,0.3,0,0,0,114
07월,7시,24.9,76,0,0.02,0,0,133
07월,8시,25.3,71,0.4,0.34,0,0,144
07월,9시,27.4,63,0.9,1.03,0,0,150
07월,10시,29.6,57,0.9,1.71,0,0,164
07월,11시,31.4,51,1.1,2.32,0,0,162
07월,12시,32.9,45,2.1,2.72,0,0,143
07월,13시,34.2,35,1.8,3.14,0,0,145
07월,14시,35.2,34,1.8,3.21,0,0,131
07월,15시,36.3,34,1.3,3.17,0,0,141
07월,16시,36.5,35,3,2.71,0,0,114
07월,17시,36.8,30,2.8,2.41,0,0,111
07월,18시,36.3,36,3.1,1.91,0,0,112
07월,19시,35,42,2.9,1.26,0,0,121
07월,20시,33.4,51,2.6,0.59,0,0,114
07월,21시,31.5,53,1.8,0.08,0,0,117
07월,22시,30.2,54,1.8,0,0,0,109
07월,23시,29.4,55,1.4,0,0,0,99
07월,24시,28.8,56,1.6,0,0,0,98
07월,1시,28.1,56,0.2,0,0,0,80
07월,2시,27.3,60,0.8,0,0,0,52
07월,3시,26.8,63,0.6,0,0,0,44
07월,4시,26.3,63,0.2,0,0,0,54
07월,5시,25.9,71,0.3,0,0,0,85
07월,6시,25.5,72,0.4,0,0,0,104
07월,7시,25.3,73,0.6,0.02,0,0,117
07월,8시,25.8,67,0.9,0.34,0,0,130
07월,9시,27.9,60,0.6,1.06,0,0,141
07월,10시,30.5,54,0.9,1.71,0,0,148
07월,11시,32.2,50,0.8,2.29,0,0,147
07월,12시,33.8,45,1.9,2.74,0,0,127
07월,13시,35.5,39,1.9,3.05,0,0,133
07월,14시,36.7,33,1.8,3.24,0,0,121
07월,15시,37.4,34,2.3,3.05,0,0,120
07월,16시,37.5,33,2,2.32,0,0,116
07월,17시,37.8,31,2.5,2.46,0,0,108
07월,18시,37.6,33,2.1,1.82,0,0,125
07월,19시,36.3,35,3,0.89,0,0,123
07월,20시,34.5,47,2.8,0.42,0,0,117
07월,21시,33.3,50,2.3,0.1,0,0,115
07월,22시,32.3,50,1.7,0,0,0,113
07월,23시,31.7,51,1.4,0,0,0,103
07월,24시,31.2,52,1.5,0,0,0,103
07월,1시,30.6,50,2.3,0,0,0,63
07월,2시,30,52,1.5,0,0,0,49
07월,3시,29.7,53,1.4,0,0,0,42
07월,4시,29.6,50,2.1,0,0,0,35
07월,5시,29.3,51,0.9,0,0,0,93
07월,6시,29.3,55,1.6,0,0,0,92
07월,7시,29.2,58,1.7,0.01,0,0,105
07월,8시,29.3,58,0.8,0.23,0,0,124
07월,9시,30,56,0.9,0.54,0,0,132
07월,10시,31,55,1.5,1.14,0,0,140
07월,11시,31.8,51,1.5,1.71,0,0,140
07월,12시,32.7,48,2.2,2.53,0,0,126
07월,13시,34.1,47,2.3,2.94,0,0,127
07월,14시,33.8,47,1.7,1.57,0,0,126
07월,15시,34.3,45,2.2,1.64,0,0,123
07월,16시,35.4,46,2.2,2.48,0,0,111
07월,17시,34.8,47,2.2,1.32,0,0,114
07월,18시,34.8,49,3,1.37,0,0,114
07월,19시,33.9,53,3.2,0.94,0,0,117
07월,20시,32.6,58,3.2,0.45,0,0,107
07월,21시,31.5,61,1.8,0.07,0,0,113
07월,22시,30.8,60,1.8,0,0,0,105
07월,23시,30.3,60,1.8,0,0,0,91
07월,24시,30,58,1.6,0,0,0,95
07월,1시,29.6,61,1,0,0,0,65
07월,2시,29.1,64,1.2,0,0,0,43
07월,3시,28.6,66,0.9,0,0,0,36
07월,4시,28.2,65,0.3,0,0,0,49
07월,5시,27.8,67,0.2,0,0,0,85
07월,6시,27.5,70,0.1,0,0,0,105
07월,7시,27.2,71,0.8,0.02,0,0,114
07월,8시,27.8,63,1.2,0.32,0,0,125
07월,9시,29.9,59,0.8,1.03,0,0,138
07월,10시,31.7,59,1,1.69,0,0,146
07월,11시,32.4,54,0.9,1.45,0,0,150
07월,12시,33.9,46,1.6,2.15,0,0,141
07월,13시,34.5,50,1.4,1.89,0,0,135
07월,14시,36.4,41,1.3,2.86,0,0,130
07월,15시,35.8,49,2.8,2.4,0,0,123
07월,16시,35.8,47,2.2,1.51,0,0,126
07월,17시,34.9,51,2,0.76,0,0,127
07월,18시,34.9,51,2.2,0.98,0,0,134
07월,19시,34.9,53,2.2,0.86,0,0,137
07월,20시,33.1,57,2.2,0.44,0,0,123
07월,21시,31.1,63,2,0.06,0,0,120
07월,22시,30.2,65,2.3,0,0,0,106
07월,23시,29.8,66,3.2,0,0,0,84
07월,24시,29.3,66,2.8,0,0,0,82
07월,1시,28.9,66,2.2,0,0,0,51
07월,2시,28.7,67,2.6,0,0,0,27
07월,3시,28.8,68,1.8,0,0,0,25
07월,4시,28.9,69,2.8,0,0,0,21
07월,5시,28.5,74,2.6,0,0,0,63
07월,6시,28.3,74,2.4,0,0,0,89
07월,7시,28.1,75,1.8,0.01,0,0,114
07월,8시,28.3,72,2,0.1,0,0,122
07월,9시,28.7,70,3.5,0.52,0,0,110
07월,10시,29.4,66,2.5,0.91,0,0,139
07월,11시,30.7,61,2.8,1.5,0,0,131
07월,12시,30.7,63,3.4,1.13,0,0,123
07월,13시,31.1,60,2.7,1.02,0,0,136
07월,14시,32.3,56,3,1.74,0,0,118
07월,15시,33,53,1.7,1.73,0,0,140
07월,16시,34,50,3,1.72,0,0,108
07월,17시,34.1,52,2.5,2.23,0,0,119
07월,18시,33.2,56,2.2,1.03,0,0,132
07월,19시,32.2,58,2.5,0.44,0,0,134
07월,20시,31.7,60,2.3,0.23,0,0,128
07월,21시,30.9,67,1.7,0.05,0,0,123
07월,22시,29.7,74,2.2,0,0,0,109
07월,23시,28.8,76,2.8,0,0,0,90
07월,24시,28,77,1.9,0,0,0,99
07월,1시,27.7,78,1.2,0,0,0,71
07월,2시,27.6,79,1,0,0,0,55
07월,3시,27.6,78,0.1,0,0,0,55
07월,4시,27.7,76,0.2,0,0,0,58
07월,5시,27.7,75,1,0,0,0,85
07월,6시,27.4,78,0.8,0,0,0,107
07월,7시,27.4,77,0.7,0,0,0,126
07월,8시,27.7,75,1.2,0.1,0,0,131
07월,9시,28.3,72,0.8,0.34,0,0,145
07월,10시,29.1,69,1,0.67,0,0,161
07월,11시,29.5,68,1.8,0.54,0,0,151
07월,12시,30.2,67,1.5,0.87,0,0,147
07월,13시,32,57,1.6,1.94,0,0,150
07월,14시,32.4,54,0.7,1.41,0,0,153
07월,15시,33,56,2.5,1.33,0,0,137
07월,16시,33.1,58,1.9,0.87,0,0,133
07월,17시,33.5,57,2.8,1.55,0,0,120
07월,18시,33.1,59,2.9,1.14,0,0,129
07월,19시,33.2,59,1.8,0.99,0,0,146
07월,20시,32.3,63,2.1,0.41,0,0,134
07월,21시,31,68,1.4,0.05,0,0,130
07월,22시,30,74,2.7,0,0,0,107
07월,23시,29.4,78,1.6,0,0,0,104
07월,24시,29,79,1.2,0,0,0,109
07월,1시,28.6,80,0.6,0,0,0,80
07월,2시,28.3,78,0.5,0,0,0,62
07월,3시,27.8,79,1.4,0,0,0,43
07월,4시,27.6,80,1.6,0,0,0,47
07월,5시,27.3,85,1.6,0,0,0,82
07월,6시,27.2,86,0.8,0,0,0,111
07월,7시,27.2,85,0.1,0.02,0,0,134
07월,8시,27.6,80,1,0.27,0,0,135
07월,9시,28.5,76,0.9,0.59,0,0,146
07월,10시,29.9,69,1.5,1.12,0,0,154
07월,11시,31.2,61,2.3,1.71,0,0,144
07월,12시,32.7,56,1.9,2.57,0,0,140
07월,13시,33.7,53,1.9,2.5,0,0,145
07월,14시,35.3,48,2.5,2.89,0,0,128
07월,15시,34.1,57,1.8,1.13,0,0,143
07월,16시,35.3,52,1.9,2.15,0,0,129
07월,17시,35,55,2.8,1.56,0,0,119
07월,18시,34.7,59,2.7,1.49,0,0,126
07월,19시,33.7,62,3.2,0.87,0,0,127
07월,20시,32,68,3,0.38,0,0,118
07월,21시,30.7,73,2.8,0.04,0,0,111
07월,22시,30.3,75,1.1,0,0,0,120
07월,23시,29.9,74,2,0,0,0,98
07월,24시,29.7,76,1.2,0,0,0,106
07월,1시,29.4,78,2.1,0,0,0,62
07월,2시,29.1,79,1.3,0,0,0,52
07월,3시,28.8,80,1.9,0,0,0,36
07월,4시,28.5,81,1.2,0,0,0,49
07월,5시,28.3,83,1.7,0,0,0,79
07월,6시,28.1,84,0.5,0,0,0,113
07월,7시,28,85,0.8,0.01,0,0,125
07월,8시,28.4,82,0.7,0.16,0,0,136
07월,9시,29.6,75,0.4,0.66,0,0,150
07월,10시,30.6,74,1.4,0.95,0,0,152
07월,11시,32,65,0.9,1.19,0,0,156
07월,12시,32.8,62,0.6,1.3,0,0,155
07월,13시,33.6,62,1.9,1.35,0,0,144
07월,14시,34.2,58,1.8,1.33,0,0,135
07월,15시,34.4,65,1.8,1.75,0.2,0,135
07월,16시,28.9,86,2.2,0.26,7.3,0,109
07월,17시,28.6,82,3.4,0.14,0,0,113
07월,18시,28.2,83,1.3,0.11,0,0,145
07월,19시,29,81,0.8,0.22,0,0,157
07월,20시,29.3,78,0,0.15,0,0,156
07월,21시,29.2,82,0.4,0.01,0,0,140
07월,22시,29.1,78,1.1,0,0,0,120
07월,23시,29,74,0.9,0,0,0,104
07월,24시,28.6,74,0.7,0,0,0,104
07월,1시,28.4,70,0.9,0,0,0,66
07월,2시,28,71,0.6,0,0,0,52
07월,3시,27.7,73,0.4,0,0,0,43
07월,4시,27.4,73,0.6,0,0,0,45
07월,5시,27,74,0.8,0,0,0,80
07월,6시,26.7,75,0.3,0,0,0,104
07월,7시,26.4,76,0.4,0.01,0,0,120
07월,8시,26.9,69,0.8,0.29,0,0,124
07월,9시,28.6,63,0.8,1,0,0,135
07월,10시,30.6,54,1.7,1.68,0,0,141
07월,11시,32.4,48,1.9,2.33,0,0,134
07월,12시,33.6,46,1.7,2.6,0,0,129
07월,13시,33.8,47,1.7,1.92,0,0,134
07월,14시,34.4,41,2.9,2.33,0,0,111
07월,15시,35.4,43,1.4,2.48,0,0,128
07월,16시,35.9,37,1.9,1.98,0,0,116
07월,17시,36,33,1.4,1.97,0,0,123
07월,18시,36.3,36,1.5,1.87,0,0,129
07월,19시,35.8,35,1.3,1.21,0,0,139
07월,20시,34.4,39,1.2,0.58,0,0,133
07월,21시,32.3,48,1.4,0.08,0,0,122
07월,22시,31.1,47,1.3,0,0,0,116
07월,23시,30.4,45,1.6,0,0,0,100
07월,24시,29.9,45,1.4,0,0,0,103
07월,1시,29.2,50,1.1,0,0,0,71
07월,2시,28.5,54,1.1,0,0,0,50
07월,3시,28,57,1.2,0,0,0,38
07월,4시,27.4,59,1.4,0,0,0,41
07월,5시,26.7,62,1,0,0,0,80
07월,6시,26.4,62,0.6,0,0,0,105
07월,7시,26.2,64,1.4,0.01,0,0,111
07월,8시,26.8,59,1.1,0.28,0,0,125
07월,9시,28.8,56,1.4,1.08,0,0,129
07월,10시,30.5,53,1.6,1.74,0,0,138
07월,11시,32,50,2.1,2.34,0,0,131
07월,12시,33.2,46,1.4,2.16,0,0,133
07월,13시,33.6,48,1.6,1.89,0,0,134
07월,14시,34.7,43,1.3,2.05,0,0,127
07월,15시,35.3,41,1.3,2.01,0,0,131
07월,16시,35.5,43,1.3,1.61,0,0,120
07월,17시,36.4,40,1.1,1.79,0,0,122
07월,18시,35.4,44,0.8,1.1,0,0,136
07월,19시,36.5,38,0.9,1.17,0,0,140
07월,20시,35.2,43,0.9,0.42,0,0,132
07월,21시,33.9,46,1.4,0.03,0,0,119
07월,22시,33.1,48,1.1,0,0,0,113
07월,23시,32.5,50,1.2,0,0,0,98
07월,24시,31.7,52,1.2,0,0,0,98
07월,1시,31,54,0.8,0,0,0,68
07월,2시,30.2,57,0.7,0,0,0,50
07월,3시,29.8,57,0.8,0,0,0,39
07월,4시,29.3,57,1.6,0,0,0,36
07월,5시,28.8,58,0.9,0,0,0,80
07월,6시,28.3,60,1.6,0,0,0,92
07월,7시,27.9,63,0.5,0.01,0,0,118
07월,8시,27.9,60,1.1,0.28,0,0,123
07월,9시,29.3,51,0.9,1.02,0,0,136
07월,10시,30.9,47,1,1.62,0,0,147
07월,11시,32.7,43,1.2,2.31,0,0,142
07월,12시,34.1,40,1.5,2.8,0,0,133
07월,13시,35.2,39,1.2,2.86,0,0,137
07월,14시,36.1,38,1,3.12,0,0,127
07월,15시,36.4,35,1.3,2.46,0,0,132
07월,16시,37.8,34,1.8,2.81,0,0,112
07월,17시,37,38,1.2,2.07,0,0,119
07월,18시,38,36,1.3,2.03,0,0,127
07월,19시,36.2,45,2,0.65,0,0,126
07월,20시,34.9,47,2.4,0.42,0,0,115
07월,21시,33.5,50,2.1,0.04,0,0,110
07월,22시,32.7,51,2.8,0,0,0,94
07월,23시,31.6,66,3,0,0,0,72
07월,24시,31,65,0.5,0,0,0,101
08월,1시,30.5,68,1.9,0,0,0,40
08월,2시,29.9,70,1,0,0,0,30
08월,3시,29.5,69,0.8,0,0,0,24
08월,4시,29.1,64,0.5,0,0,0,36
08월,5시,28.5,69,0.3,0,0,0,71
08월,6시,28.3,68,0.3,0,0,0,92
08월,7시,27.8,73,0.9,0.01,0,0,100
08월,8시,28.2,68,0.5,0.27,0,0,120
08월,9시,30.3,59,0.8,1.02,0,0,123
08월,10시,32.4,53,0.7,1.69,0,0,149
08월,11시,34.3,45,1,2.31,0,0,132
08월,12시,35.8,41,1.6,2.77,0,0,120
08월,13시,36.8,39,1.3,2.8,0,0,124
08월,14시,37.9,38,2.3,3.05,0,0,101
08월,15시,38.7,38,2.4,3.12,0,0,101
08월,16시,39.3,37,2.3,2.82,0,0,93
08월,17시,39.4,39,2.5,2.42,0,0,90
08월,18시,39,41,2.6,1.83,0,0,100
08월,19시,37.8,47,3.8,1.09,0,0,92
08월,20시,36.1,56,3.7,0.47,0,0,86
08월,21시,34.5,62,2.8,0.02,0,0,91
08월,22시,33.3,64,3,0,0,0,81
08월,23시,32.6,64,2.4,0,0,0,74
08월,24시,32.3,67,1,0,0,0,91
08월,1시,31.9,67,1.5,0,0,0,52
08월,2시,31.5,69,1.5,0,0,0,32
08월,3시,31.5,68,0,0,0,0,39
08월,4시,31.1,70,0.4,0,0,0,41
08월,5시,31.1,54,1.9,0,0,0,56
08월,6시,30.7,57,0.9,0,0,0,86
08월,7시,30.4,54,1.3,0.01,0,0,99
08월,8시,30.5,53,1.1,0.22,0,0,111
08월,9시,31.6,50,1.1,0.76,0,0,121
08월,10시,32.9,49,1.8,1.53,0,0,127
08월,11시,34.4,46,2,1.94,0,0,121
08월,12시,35.3,45,1.7,2.27,0,0,119
08월,13시,36.6,41,2,2.58,0,0,118
08월,14시,36.7,44,1.4,1.9,0,0,116
08월,15시,37.3,40,1.8,1.52,0,0,119
08월,16시,36.6,44,1.5,1.13,0,0,111
08월,17시,37.9,39,1.6,1.76,0,0,108
08월,18시,37.4,44,2.3,1.49,0,0,108
08월,19시,36.7,47,2.5,0.99,0,0,113
08월,20시,35.2,52,2.3,0.44,0,0,108
08월,21시,33.9,58,2.4,0.04,0,0,102
08월,22시,33.3,63,1.2,0,0,0,108
08월,23시,32.9,64,1,0,0,0,99
08월,24시,32.4,64,1.7,0,0,0,91
08월,1시,32.1,67,1.1,0,0,0,63
08월,2시,31.7,68,0.3,0,0,0,52
08월,3시,31.5,68,0.3,0,0,0,44
08월,4시,31.2,68,1.4,0,0,0,38
08월,5시,31,73,0.5,0,0,0,80
08월,6시,30.5,72,0.5,0,0,0,101
08월,7시,30.5,62,1.3,0.01,0,0,104
08월,8시,30.8,58,1.6,0.22,0,0,108
08월,9시,31.8,55,1.3,0.78,0,0,124
08월,10시,33,50,1.7,1.49,0,0,130
08월,11시,34.3,48,2.5,2.12,0,0,116
08월,12시,35.7,42,1.6,2.56,0,0,122
08월,13시,36.8,41,2.1,2.53,0,0,118
08월,14시,36.8,44,1.8,1.79,0,0,114
08월,15시,37.4,40,2.8,2.03,0,0,110
08월,16시,37.4,44,3.2,2.71,0,0,93
08월,17시,36.7,44,3.5,2.16,0,0,89
08월,18시,35.8,49,3.9,1.52,0,0,96
08월,19시,34.4,53,3.3,0.8,0,0,110
08월,20시,33.5,54,2.7,0.35,0,0,104
08월,21시,32.2,58,1.9,0.02,0,0,109
08월,22시,31.2,63,1.7,0,0,0,103
08월,23시,30.6,64,1.2,0,0,0,91
08월,24시,30.2,62,0.8,0,0,0,97
08월,1시,30,61,1.7,0,0,0,52
08월,2시,29.9,61,1.1,0,0,0,40
08월,3시,29.9,59,1.9,0,0,0,18
08월,4시,29.7,57,1.5,0,0,0,28
08월,5시,29.5,60,1.2,0,0,0,69
08월,6시,29.2,62,2.1,0,0,0,77
08월,7시,29.1,63,1.6,0,0,0,98
08월,8시,29.4,62,1.9,0.24,0,0,106
08월,9시,30.2,61,1.8,0.65,0,0,119
08월,10시,31.3,58,1.9,1.24,0,0,130
08월,11시,32.3,56,1.7,1.61,0,0,130
08월,12시,33.4,52,2.8,2.19,0,0,115
08월,13시,33.2,52,2.5,1.59,0,0,124
08월,14시,33.6,54,3.7,2.56,0,0,92
08월,15시,33.1,54,4.2,2.09,0,0,91
08월,16시,34.7,48,3.6,2.47,0,0,84
08월,17시,34.5,49,4,2.35,0,0,81
08월,18시,34.3,48,3.4,1.82,0,0,98
08월,19시,33.2,52,3.7,1.14,0,0,101
08월,20시,32,57,2.9,0.48,0,0,101
08월,21시,30.2,66,2.8,0.02,0,0,92
08월,22시,29.2,73,1.9,0,0,0,92
08월,23시,28.6,74,2.5,0,0,0,74
08월,24시,28.2,78,2.5,0,0,0,75
08월,1시,28,82,1.4,0,0,0,59
08월,2시,27.7,83,2.7,0,0,0,26
08월,3시,27.5,83,2.7,0,0,0,16
08월,4시,27.3,84,1.7,0,0,0,32
08월,5시,27.3,83,2.2,0,0,0,63
08월,6시,27.3,84,0.8,0,0,0,98
08월,7시,27.3,83,1.4,0,0,0,106
08월,8시,27.5,86,1.8,0.03,0.4,0,115
08월,9시,27.5,95,0.7,0.14,1.6,0,132
08월,10시,29.1,76,2.2,1.38,0,0,131
08월,11시,29.5,78,2,1.28,0,0,131
08월,12시,31.2,63,2.6,1.99,0,0,112
08월,13시,32.5,59,3.4,2.33,0,0,105
08월,14시,33,56,3.5,2.68,0,0,93
08월,15시,33.3,55,4.7,3.05,0,0,82
08월,16시,33.7,55,3.7,2.67,0,0,85
08월,17시,33.6,57,3.5,2.19,0,0,85
08월,18시,32.8,61,4,1.46,0,0,91
08월,19시,31.8,63,4,0.81,0,0,99
08월,20시,30.9,68,3.3,0.52,0,0,97
08월,21시,30,72,3.5,0.09,0,0,87
08월,22시,29.3,75,3.6,0,0,0,78
08월,23시,29.1,77,3,0,0,0,71
08월,24시,28.8,79,1.3,0,0,0,90
08월,1시,28.7,79,2.2,0,0,0,46
08월,2시,28.7,80,1.5,0,0,0,36
08월,3시,28.6,80,1.2,0,0,0,32
08월,4시,28.6,81,1.1,0,0,0,38
08월,5시,28.4,82,0.5,0,0,0,79
08월,6시,28.3,83,1.7,0,0,0,88
08월,7시,28.3,83,1.1,0,0,0,110
08월,8시,28.5,82,0.8,0.09,0,0,123
08월,9시,28.7,86,1.4,0.32,0.5,0,127
08월,10시,28.4,87,1.7,0.56,4,0,127
08월,11시,29.8,76,1.4,1.52,0,0,140
08월,12시,31.3,70,1,1.89,0,0,135
08월,13시,33.2,59,2.6,2.37,0,0,122
08월,14시,34.3,54,2.2,2.93,0,0,111
08월,15시,34,59,3.2,1.98,0,0,110
08월,16시,33.6,58,3.6,1.98,0,0,93
08월,17시,34.6,55,2.5,2.01,0,0,101
08월,18시,35,53,1.5,1.78,0,0,123
08월,19시,32.8,63,1.3,0.31,0,0,129
08월,20시,32.2,65,0.8,0.1,0,0,123
08월,21시,31.3,65,2,0.02,0,0,108
08월,22시,30.6,70,1.6,0,0,0,102
08월,23시,30.1,72,0.4,0,0,0,95
08월,24시,29.4,79,1.2,0,2,0,98
08월,1시,28.8,72,0.8,0,0,0,54
08월,2시,28.2,68,0.9,0,0,0,36
08월,3시,27.9,68,0.9,0,0,0,26
08월,4시,27.6,69,0.9,0,0,0,31
08월,5시,27.3,68,0.7,0,0,0,70
08월,6시,27.1,69,0.9,0,0,0,87
08월,7시,26.8,70,0.7,0,0,0,104
08월,8시,27,69,0.8,0.23,0,0,113
08월,9시,28.5,64,2,0.89,0,0,109
08월,10시,29.3,66,1.1,1.07,0,0,131
08월,11시,30.1,65,1.2,1.11,0,0,129
08월,12시,31.4,59,0.8,1.3,0,0,128
08월,13시,31.9,57,0.9,1.28,0,0,132
08월,14시,33,55,1,1.49,0,0,120
08월,15시,34,50,1.2,1.68,0,0,127
08월,16시,34.3,49,1,1.62,0,0,122
08월,17시,35.4,45,2.6,1.84,0,0,105
08월,18시,35.6,44,2.4,1.69,0,0,111
08월,19시,34.6,50,3.1,1,0,0,109
08월,20시,32.9,56,2.6,0.4,0,0,104
08월,21시,31.1,64,2.7,0.02,0,0,97
08월,22시,30.3,69,2.2,0,0,0,91
08월,23시,29.8,75,1.4,0,0,0,87
08월,24시,29.5,78,1.4,0,0,0,89
08월,1시,29.1,77,2.1,0,0,0,47
08월,2시,28.5,80,1.5,0,0,0,36
08월,3시,28.3,84,2.1,0,0,0,21
08월,4시,28.3,84,0.5,0,0,0,45
08월,5시,28,85,1,0,0,0,73
08월,6시,27.9,84,0,0,0,0,104
08월,7시,27.6,84,1.2,0.01,0,0,107
08월,8시,28.2,82,1.5,0.19,0,0,115
08월,9시,28.6,80,1.6,0.49,0,0,126
08월,10시,30.2,66,1.4,1.48,0,0,141
08월,11시,31.6,58,2.3,2.02,0,0,125
08월,12시,32.7,55,2.7,2.44,0,0,108
08월,13시,34.1,46,1.6,2.72,0,0,125
08월,14시,34.4,48,2.1,2.37,0,0,108
08월,15시,33.6,50,3.5,1.15,0,0,98
08월,16시,34.5,47,3.2,2.32,0,0,90
08월,17시,35.1,40,2.6,2.29,0,0,98
08월,18시,35,37,2.6,1.72,0,0,110
08월,19시,34.5,45,2,1,0,0,120
08월,20시,32.6,60,3.5,0.37,0,0,92
08월,21시,31,66,2.9,0.02,0,0,93
08월,22시,29.7,71,3.2,0,0,0,78
08월,23시,29.5,73,0.9,0,0,0,87
08월,24시,29.1,77,0.4,0,0,0,100
