id,price.2,price.3,price.1,price.4,male,age,value2,value3,value1,value4,max,choice
93,94.999999,125,99.000001,81.999999,1,65,-0.369999995,-0.225,-0.095000005,-0.122999995,-0.095000005,3
94,97.000003,115,125,60.000002,0,45,-0.75500003,-0.7,-0.75,-0.40900002,-0.40900002,4
95,97.000003,109,115,51.999998,1,49,-0.332000015,-0.145,-0.175,0.03020001,0.03020001,4
96,109,121,109,86.000001,0,40,-0.86,-0.76,-0.59,-0.66800001,-0.59,3
97,97.000003,109,109,60.000002,1,44,-0.317000015,-0.145,-0.145,-0.00880001,-0.00880001,4
98,119.00001,125,88.999999,68.000001,0,31,-0.9330001,-0.8,-0.38999999,-0.48620001,-0.38999999,3
99,79.000002,99.000001,119.00001,64.999998,1,37,-0.20600001,-0.095000005,-0.19500005,-0.03239999,-0.03239999,4
100,105,117,99.000001,64.999998,0,31,-0.793,-0.72,-0.49000001,-0.45619998,-0.45619998,4
101,101,117,113,68.000001,1,35,-0.31,-0.185,-0.165,-0.047000005,-0.047000005,4
103,97.000003,109,109,50,1,55,-0.350000015,-0.145,-0.145,0.039,0.039,4
104,105,129,99.000001,61.000001,0,56,-0.868,-0.84,-0.49000001,-0.42120001,-0.42120001,4
105,109,121,109,58.999997,1,36,-0.353,-0.205,-0.145,-0.002199985,-0.002199985,4
106,105,99.000001,99.000001,64.999998,0,28,-0.784,-0.54000001,-0.49000001,-0.45559998,-0.45559998,4
108,79.000002,121,109,58.999997,0,26,-0.51800002,-0.76,-0.59,-0.39519997,-0.39519997,4
109,93.000001,98.000002,109,57.999998,1,47,-0.306000005,-0.09000001,-0.145,0.00060001,0.00060001,4
110,97.000003,125,109,64.999998,0,58,-0.79400003,-0.8,-0.59,-0.46159998,-0.46159998,4
111,98.000002,119.00001,129,88.999999,1,42,-0.31600001,-0.19500005,-0.245,-0.153399995,-0.153399995,4
112,109,121,129,93.000001,0,64,-0.932,-0.76,-0.79,-0.74280001,-0.74280001,4
113,79.000002,125,99.000001,69,1,63,-0.28400001,-0.225,-0.095000005,-0.0576,-0.0576,4
115,105,129,129,61.000001,1,48,-0.369,-0.245,-0.245,-0.014600005,-0.014600005,4
116,97.000003,125,74.000001,64.999998,0,27,-0.70100003,-0.8,-0.24000001,-0.45539998,-0.24000001,3
117,109,135,129,79.000002,1,33,-0.344,-0.275,-0.245,-0.10160001,-0.10160001,4
118,109,109,119.00001,69,0,34,-0.842,-0.64,-0.6900001,-0.4968,-0.4968,4
119,79.000002,121,119.00001,69,1,33,-0.19400001,-0.205,-0.19500005,-0.0516,-0.0516,4
120,109,129,125,61.000001,0,48,-0.884,-0.84,-0.75,-0.41960001,-0.41960001,4
121,105,129,83.999997,61.000001,1,51,-0.378,-0.245,-0.019999985,-0.015200005,-0.015200005,4
122,109,121,129,93.000001,0,36,-0.848,-0.76,-0.79,-0.73720001,-0.73720001,4
123,105,125,99.000001,58.999997,1,43,-0.354,-0.225,-0.095000005,-0.003599985,-0.003599985,4
124,105,99.000001,99.000001,64.999998,0,55,-0.865,-0.54000001,-0.49000001,-0.46099998,-0.46099998,4
125,105,117,129,64.999998,1,47,-0.366,-0.185,-0.245,-0.03439999,-0.03439999,4
126,97.000003,109,109,60.000002,0,58,-0.79400003,-0.64,-0.59,-0.41160002,-0.41160002,4
127,105,125,99.000001,64.999998,1,56,-0.393,-0.225,-0.095000005,-0.03619999,-0.03619999,4
128,109,121,119.00001,58.999997,0,29,-0.827,-0.76,-0.6900001,-0.39579997,-0.39579997,4
129,109,109,129,88.999999,1,33,-0.344,-0.145,-0.245,-0.151599995,-0.145,2
130,109,109,129,77.999997,0,53,-0.899,-0.64,-0.79,-0.59059997,-0.59059997,4
131,79.000002,125,109,64.999998,1,32,-0.19100001,-0.225,-0.145,-0.03139999,-0.03139999,4
132,109,121,109,58.999997,0,59,-0.917,-0.76,-0.59,-0.40179997,-0.40179997,4
133,88,98.000002,98.000002,57.999998,1,48,-0.284,-0.09000001,-0.09000001,0.00040001,0.00040001,4
135,105,129,129,58.999997,1,48,-0.369,-0.245,-0.245,-0.004599985,-0.004599985,4
1,129,104,129,95.999998,1,47,-0.486,-0.12,-0.245,-0.18939999,-0.12,2
2,105,129,129,64.999998,0,31,-0.793,-0.84,-0.79,-0.45619998,-0.45619998,4
4,98.000002,119.00001,129,55.000001,0,29,-0.71700002,-0.7400001,-0.79,-0.35580001,-0.35580001,4
6,98.000002,119.00001,99.000001,55.000001,0,26,-0.70800002,-0.7400001,-0.49000001,-0.35520001,-0.35520001,4
7,105,99.000001,125,61.000001,1,37,-0.336,-0.095000005,-0.225,-0.012400005,-0.012400005,4
8,98.000002,121,119.00001,63.999999,0,33,-0.72900002,-0.76,-0.6900001,-0.44659999,-0.44659999,4
9,109,109,129,95.999998,1,25,-0.32,-0.145,-0.245,-0.18499999,-0.145,2
10,88.999999,109,119.00001,77.999997,0,51,-0.69299999,-0.64,-0.6900001,-0.59019997,-0.59019997,4
11,79.000002,121,109,77.999997,1,49,-0.24200001,-0.205,-0.145,-0.099799985,-0.099799985,4
12,109,109,129,55.000001,0,37,-0.851,-0.64,-0.79,-0.35740001,-0.35740001,4
13,124,105,98.000002,38,1,27,-0.401,-0.125,-0.09000001,0.1046,0.1046,4
14,79.000002,121,109,55.000001,0,52,-0.59600002,-0.76,-0.59,-0.36040001,-0.36040001,4
15,88,119.00001,108,57.999998,1,29,-0.227,-0.19500005,-0.14,0.00420001,0.00420001,4
17,98.000002,121,119.00001,69,1,45,-0.32500001,-0.205,-0.19500005,-0.054,-0.054,4
18,97.000003,125,109,60.000002,0,30,-0.71000003,-0.8,-0.59,-0.40600002,-0.40600002,4
19,95.999998,129,105,68.000001,1,47,-0.32099999,-0.245,-0.125,-0.049400005,-0.049400005,4
20,93.000001,119.00001,98.000002,57.999998,0,27,-0.66100001,-0.7400001,-0.48000002,-0.38539998,-0.38539998,4
21,109,119.00001,99.000001,70.999998,1,46,-0.383,-0.19500005,-0.095000005,-0.06419999,-0.06419999,4
22,105,99.000001,99.000001,64.999998,0,41,-0.823,-0.54000001,-0.49000001,-0.45819998,-0.45819998,4
23,79.000002,121,109,58.999997,1,28,-0.17900001,-0.205,-0.145,-0.000599985,-0.000599985,4
25,105,99.000001,99.000001,64.999998,1,41,-0.348,-0.095000005,-0.095000005,-0.03319999,-0.03319999,4
26,109,109,129,55.000001,0,25,-0.815,-0.64,-0.79,-0.35500001,-0.35500001,4
27,105,117,99.000001,64.999998,1,59,-0.402,-0.185,-0.095000005,-0.03679999,-0.03679999,4
28,97.000003,125,109,61.000001,0,55,-0.78500003,-0.8,-0.59,-0.42100001,-0.42100001,4
30,109,121,109,83.999997,0,43,-0.869,-0.76,-0.59,-0.64859997,-0.59,3
31,109,135,129,73.000002,1,43,-0.374,-0.275,-0.245,-0.07360001,-0.07360001,4
33,98.000002,119.00001,129,77.999997,1,30,-0.28000001,-0.19500005,-0.245,-0.095999985,-0.095999985,4
34,97.000003,125,109,60.000002,0,54,-0.78200003,-0.8,-0.59,-0.41080002,-0.41080002,4
35,129,104,117.99999,95.999998,1,55,-0.51,-0.12,-0.18999995,-0.19099999,-0.12,2
36,98.000002,109,129,77.999997,0,64,-0.82200002,-0.64,-0.79,-0.59279997,-0.59279997,4
37,109,104,99.000001,79.000002,1,44,-0.377,-0.12,-0.095000005,-0.10380001,-0.095000005,3
38,92.000002,88,88,58.999997,0,41,-0.69300002,-0.43,-0.38,-0.39819997,-0.38,3
39,88.999999,109,119.00001,83.999997,1,30,-0.234999995,-0.145,-0.19500005,-0.125999985,-0.125999985,4
40,97.000003,109,109,60.000002,0,60,-0.80000003,-0.64,-0.59,-0.41200002,-0.41200002,4
41,97.000003,117,109,50,1,50,-0.335000015,-0.185,-0.145,0.04,0.04,4
42,109,135,80.000001,75.999999,0,54,-0.902,-0.9,-0.30000001,-0.57079999,-0.30000001,3
44,93.000001,119.00001,100,63,0,40,-0.70000001,-0.7400001,-0.5,-0.438,-0.438,4
45,98.000002,119.00001,99.000001,77.999997,1,49,-0.33700001,-0.19500005,-0.095000005,-0.099799985,-0.095000005,3
46,109,104,99.000001,72.000003,0,52,-0.896,-0.59,-0.49000001,-0.53040003,-0.49000001,3
47,88,98.000002,108,57.999998,1,45,-0.275,-0.09000001,-0.14,0.00100001,0.00100001,4
48,105,129,99.000001,64.999998,0,61,-0.883,-0.84,-0.49000001,-0.46219998,-0.46219998,4
49,109,119.00001,99.000001,55.000001,1,34,-0.347,-0.19500005,-0.095000005,0.018199995,0.018199995,4
50,105,99.000001,99.000001,64.999998,0,48,-0.844,-0.54000001,-0.49000001,-0.45959998,-0.45959998,4
51,109,119.00001,99.000001,70.999998,1,34,-0.347,-0.19500005,-0.095000005,-0.06179999,-0.06179999,4
52,79.000002,135,129,64.999998,0,58,-0.61400002,-0.9,-0.79,-0.46159998,-0.46159998,4
53,79.000002,119.00001,129,77.999997,1,41,-0.21800001,-0.19500005,-0.245,-0.098199985,-0.098199985,4
54,88,99.000001,119.00001,64.999998,0,65,-0.725,-0.54000001,-0.6900001,-0.46299998,-0.46299998,4
55,97.000003,125,109,64.999998,1,28,-0.269000015,-0.225,-0.145,-0.03059999,-0.03059999,4
56,97.000003,125,125,64.999998,0,47,-0.76100003,-0.8,-0.75,-0.45939998,-0.45939998,4
57,129,104,129,58.999997,1,39,-0.462,-0.12,-0.245,-0.002799985,-0.002799985,4
58,109,113,109,95.999998,0,41,-0.863,-0.68,-0.59,-0.76819998,-0.59,3
60,88,125,109,64.999998,0,54,-0.692,-0.8,-0.59,-0.46079998,-0.46079998,4
62,109,109,119.00001,88.999999,0,31,-0.833,-0.64,-0.6900001,-0.69619999,-0.64,2
64,97.000003,99.000001,125,61.000001,0,45,-0.75500003,-0.54000001,-0.75,-0.41900001,-0.41900001,4
65,105,129,129,64.999998,1,54,-0.387,-0.245,-0.245,-0.03579999,-0.03579999,4
66,88,98.000002,108,57.999998,0,56,-0.698,-0.53000002,-0.58,-0.39119998,-0.39119998,4
67,97.000003,99.000001,125,61.000001,1,26,-0.263000015,-0.095000005,-0.225,-0.010200005,-0.010200005,4
68,97.000003,109,119.00001,61.000001,0,44,-0.75200003,-0.64,-0.6900001,-0.41880001,-0.41880001,4
69,88,115,99.000001,64.999998,1,26,-0.218,-0.175,-0.095000005,-0.03019999,-0.03019999,4
70,98.000002,109,111,79.000002,0,65,-0.82500002,-0.64,-0.61,-0.60300002,-0.60300002,4
71,105,129,129,61.000001,1,60,-0.405,-0.245,-0.245,-0.017000005,-0.017000005,4
72,109,121,119.00001,63.999999,0,41,-0.863,-0.76,-0.6900001,-0.44819999,-0.44819999,4
73,98.000002,113,109,79.000002,1,44,-0.32200001,-0.165,-0.145,-0.10380001,-0.10380001,4
74,109,117,94.999999,68.000001,0,64,-0.932,-0.72,-0.44999999,-0.49280001,-0.44999999,3
75,105,125,99.000001,64.999998,1,43,-0.354,-0.225,-0.095000005,-0.03359999,-0.03359999,4
76,97.000003,129,100,61.000001,0,55,-0.78500003,-0.84,-0.5,-0.42100001,-0.42100001,4
78,97.000003,115,99.000001,61.000001,0,57,-0.79100003,-0.7,-0.49000001,-0.42140001,-0.42140001,4
79,105,125,99.000001,61.000001,1,63,-0.414,-0.225,-0.095000005,-0.017600005,-0.017600005,4
80,88.999999,109,119.00001,83.999997,0,64,-0.73199999,-0.64,-0.6900001,-0.65279997,-0.64,2
81,95.999998,119.00001,129,68.000001,1,60,-0.35999999,-0.19500005,-0.245,-0.052000005,-0.052000005,4
82,109,121,129,79.000002,0,57,-0.911,-0.76,-0.79,-0.60140002,-0.60140002,4
83,109,109,119.00001,55.000001,1,27,-0.326,-0.145,-0.19500005,0.019599995,0.019599995,4
84,109,119.00001,99.000001,88.999999,0,26,-0.818,-0.7400001,-0.49000001,-0.69519999,-0.49000001,3
85,105,109,125,57.999998,1,65,-0.42,-0.145,-0.225,-0.00299999,-0.00299999,4
86,109,121,129,58.999997,0,44,-0.872,-0.76,-0.79,-0.39879997,-0.39879997,4
87,103,109,119.00001,63.999999,1,30,-0.305,-0.145,-0.19500005,-0.025999995,-0.025999995,4
88,105,99.000001,99.000001,64.999998,0,57,-0.871,-0.54000001,-0.49000001,-0.46139998,-0.46139998,4
89,79.000002,121,109,77.999997,1,25,-0.17000001,-0.205,-0.145,-0.094999985,-0.094999985,4
90,97.000003,125,109,64.999998,0,57,-0.79100003,-0.8,-0.59,-0.46139998,-0.46139998,4
92,109,109,119.00001,55.000001,0,60,-0.92,-0.64,-0.6900001,-0.36200001,-0.36200001,4
93,88.999999,125,88.999999,68.000001,1,65,-0.339999995,-0.225,-0.044999995,-0.053000005,-0.044999995,3
94,98.000002,109,129,55.000001,0,45,-0.76500002,-0.64,-0.79,-0.35900001,-0.35900001,4
95,97.000003,115,99.000001,60.000002,1,49,-0.332000015,-0.175,-0.095000005,-0.00980001,-0.00980001,4
96,109,121,99.000001,83.999997,0,40,-0.86,-0.76,-0.49000001,-0.64799997,-0.49000001,3
97,101,125,125,60.000002,1,44,-0.337,-0.225,-0.225,-0.00880001,-0.00880001,4
98,105,129,129,64.999998,0,31,-0.793,-0.84,-0.79,-0.45619998,-0.45619998,4
99,79.000002,115,99.000001,50,1,37,-0.20600001,-0.175,-0.095000005,0.0426,0.0426,4
100,105,99.000001,129,64.999998,0,31,-0.793,-0.54000001,-0.79,-0.45619998,-0.45619998,4
101,101,117,113,68.000001,1,35,-0.31,-0.185,-0.165,-0.047000005,-0.047000005,4
103,105,117,129,64.999998,1,55,-0.39,-0.185,-0.245,-0.03599999,-0.03599999,4
104,105,119.00001,125,57.999998,0,56,-0.868,-0.7400001,-0.75,-0.39119998,-0.39119998,4
105,88.999999,121,99.000001,58.999997,1,36,-0.252999995,-0.205,-0.095000005,-0.002199985,-0.002199985,4
108,109,109,109,58.999997,0,26,-0.818,-0.64,-0.59,-0.39519997,-0.39519997,4
109,93.000001,98.000002,98.000002,57.999998,1,47,-0.306000005,-0.09000001,-0.09000001,0.00060001,0.00060001,4
110,97.000003,125,125,64.999998,0,58,-0.79400003,-0.8,-0.75,-0.46159998,-0.46159998,4
111,79.000002,121,109,77.999997,1,42,-0.22100001,-0.205,-0.145,-0.098399985,-0.098399985,4
112,109,121,109,58.999997,0,64,-0.932,-0.76,-0.59,-0.40279997,-0.40279997,4
113,79.000002,125,99.000001,69,1,63,-0.28400001,-0.225,-0.095000005,-0.0576,-0.0576,4
116,97.000003,117,109,50,0,27,-0.70100003,-0.72,-0.59,-0.3054,-0.3054,4
117,119.00001,135,109,88.999999,1,33,-0.39400005,-0.275,-0.145,-0.151599995,-0.145,3
118,99.000001,109,119.00001,79.000002,0,34,-0.74200001,-0.64,-0.6900001,-0.59680002,-0.59680002,4
119,109,119.00001,129,77.999997,1,33,-0.344,-0.19500005,-0.245,-0.096599985,-0.096599985,4
120,105,129,99.000001,61.000001,0,48,-0.844,-0.84,-0.49000001,-0.41960001,-0.41960001,4
122,88.999999,121,99.000001,86.000001,0,36,-0.64799999,-0.76,-0.49000001,-0.66720001,-0.49000001,3
123,105,99.000001,129,58.999997,1,43,-0.354,-0.095000005,-0.245,-0.003599985,-0.003599985,4
125,88.999999,125,88.999999,68.000001,1,47,-0.285999995,-0.225,-0.044999995,-0.049400005,-0.044999995,3
126,105,125,99.000001,64.999998,0,58,-0.874,-0.8,-0.49000001,-0.46159998,-0.46159998,4
127,94.999999,121,99.000001,81.999999,1,56,-0.342999995,-0.205,-0.095000005,-0.121199995,-0.095000005,3
128,109,109,109,58.999997,0,29,-0.827,-0.64,-0.59,-0.39579997,-0.39579997,4
129,98.000002,109,129,88.999999,1,33,-0.28900001,-0.145,-0.245,-0.151599995,-0.145,2
130,109,121,129,63.999999,0,53,-0.899,-0.76,-0.79,-0.45059999,-0.45059999,4
131,97.000003,125,109,64.999998,1,32,-0.281000015,-0.225,-0.145,-0.03139999,-0.03139999,4
132,109,109,129,95.999998,0,59,-0.917,-0.64,-0.79,-0.77179998,-0.64,2
133,88,98.000002,108,57.999998,1,48,-0.284,-0.09000001,-0.14,0.00040001,0.00040001,4
4,98.000002,119.00001,129,55.000001,0,29,-0.71700002,-0.7400001,-0.79,-0.35580001,-0.35580001,4
6,98.000002,109,129,55.000001,0,26,-0.70800002,-0.64,-0.79,-0.35520001,-0.35520001,4
7,105,129,99.000001,61.000001,1,37,-0.336,-0.245,-0.095000005,-0.012400005,-0.012400005,4
8,98.000002,119.00001,129,77.999997,0,33,-0.72900002,-0.7400001,-0.79,-0.58659997,-0.58659997,4
9,95.999998,139,109,68.000001,1,25,-0.25499999,-0.295,-0.145,-0.045000005,-0.045000005,4
10,88.999999,119.00001,99.000001,77.999997,0,51,-0.69299999,-0.7400001,-0.49000001,-0.59019997,-0.49000001,3
11,97.000003,125,125,64.999998,1,49,-0.332000015,-0.225,-0.225,-0.03479999,-0.03479999,4
12,109,121,119.00001,55.000001,0,37,-0.851,-0.76,-0.6900001,-0.35740001,-0.35740001,4
14,79.000002,121,109,55.000001,0,52,-0.59600002,-0.76,-0.59,-0.36040001,-0.36040001,4
15,93.000001,119.00001,108,57.999998,1,29,-0.252000005,-0.19500005,-0.14,0.00420001,0.00420001,4
17,98.000002,121,119.00001,69,1,45,-0.32500001,-0.205,-0.19500005,-0.054,-0.054,4
18,97.000003,109,109,64.999998,0,30,-0.71000003,-0.64,-0.59,-0.45599998,-0.45599998,4
19,109,119.00001,99.000001,70.999998,1,47,-0.386,-0.19500005,-0.095000005,-0.06439999,-0.06439999,4
20,93.000001,112,98.000002,57.999998,0,27,-0.66100001,-0.67,-0.48000002,-0.38539998,-0.38539998,4
21,88.999999,109,119.00001,83.999997,1,46,-0.282999995,-0.145,-0.19500005,-0.129199985,-0.129199985,4
23,109,121,129,58.999997,1,28,-0.329,-0.205,-0.245,-0.000599985,-0.000599985,4
26,109,109,129,55.000001,0,25,-0.815,-0.64,-0.79,-0.35500001,-0.35500001,4
27,105,99.000001,129,64.999998,1,59,-0.402,-0.095000005,-0.245,-0.03679999,-0.03679999,4
28,97.000003,99.000001,125,60.000002,0,55,-0.78500003,-0.54000001,-0.75,-0.41100002,-0.41100002,4
30,88.999999,121,99.000001,86.000001,0,43,-0.66899999,-0.76,-0.49000001,-0.66860001,-0.49000001,3
31,105,125,99.000001,64.999998,1,43,-0.354,-0.225,-0.095000005,-0.03359999,-0.03359999,4
33,98.000002,119.00001,129,55.000001,1,30,-0.28000001,-0.19500005,-0.245,0.018999995,0.018999995,4
34,97.000003,125,109,60.000002,0,54,-0.78200003,-0.8,-0.59,-0.41080002,-0.41080002,4
36,98.000002,121,119.00001,63.999999,0,64,-0.82200002,-0.76,-0.6900001,-0.45279999,-0.45279999,4
37,129,104,129,58.999997,1,44,-0.477,-0.12,-0.245,-0.003799985,-0.003799985,4
38,93.000001,98.000002,98.000002,58.999997,0,41,-0.70300001,-0.53000002,-0.48000002,-0.39819997,-0.39819997,4
39,88.999999,109,119.00001,83.999997,1,30,-0.234999995,-0.145,-0.19500005,-0.125999985,-0.125999985,4
40,105,125,99.000001,64.999998,0,60,-0.88,-0.8,-0.49000001,-0.46199998,-0.46199998,4
41,109,121,109,92.000002,1,50,-0.395,-0.205,-0.145,-0.17000001,-0.145,3
42,109,119.00001,115,79.000002,0,54,-0.902,-0.7400001,-0.65,-0.60080002,-0.60080002,4
44,93.000001,112,98.000002,57.999998,0,40,-0.70000001,-0.67,-0.48000002,-0.38799998,-0.38799998,4
45,98.000002,109,129,77.999997,1,49,-0.33700001,-0.145,-0.245,-0.099799985,-0.099799985,4
46,129,104,123,95.999998,0,52,-1.096,-0.59,-0.73,-0.77039998,-0.59,2
47,97.000003,125,109,60.000002,1,45,-0.320000015,-0.225,-0.145,-0.00900001,-0.00900001,4
48,105,129,129,64.999998,0,61,-0.883,-0.84,-0.79,-0.46219998,-0.46219998,4
49,109,119.00001,99.000001,55.000001,1,34,-0.347,-0.19500005,-0.095000005,0.018199995,0.018199995,4
50,105,129,129,64.999998,0,48,-0.844,-0.84,-0.79,-0.45959998,-0.45959998,4
51,109,119.00001,99.000001,70.999998,1,34,-0.347,-0.19500005,-0.095000005,-0.06179999,-0.06179999,4
52,79.000002,135,129,75,0,58,-0.61400002,-0.9,-0.79,-0.5616,-0.5616,4
53,109,124,109,68.000001,1,41,-0.368,-0.22,-0.145,-0.048200005,-0.048200005,4
54,97.000003,115,99.000001,64.999998,0,65,-0.81500003,-0.7,-0.49000001,-0.46299998,-0.46299998,4
55,109,124,119.00001,68.000001,1,28,-0.329,-0.22,-0.19500005,-0.045600005,-0.045600005,4
56,97.000003,125,125,64.999998,0,47,-0.76100003,-0.8,-0.75,-0.45939998,-0.45939998,4
57,129,104,129,58.999997,1,39,-0.462,-0.12,-0.245,-0.002799985,-0.002799985,4
58,95.999998,111,129,68.000001,0,41,-0.73299998,-0.66,-0.79,-0.48820001,-0.48820001,4
60,109,119.00001,129,77.999997,0,54,-0.902,-0.7400001,-0.79,-0.59079997,-0.59079997,4
62,88.999999,109,119.00001,99.000001,0,31,-0.63299999,-0.64,-0.6900001,-0.79620001,-0.63299999,1
64,103,109,109,52.999997,0,45,-0.815,-0.64,-0.59,-0.33899997,-0.33899997,4
66,88,119.00001,108,57.999998,0,56,-0.698,-0.7400001,-0.58,-0.39119998,-0.39119998,4
67,79.000002,135,115,75.999999,1,26,-0.17300001,-0.275,-0.175,-0.085199995,-0.085199995,4
68,79.000002,99.000001,119.00001,61.000001,0,44,-0.57200002,-0.54000001,-0.6900001,-0.41880001,-0.41880001,4
69,109,121,119.00001,63.999999,1,26,-0.323,-0.205,-0.19500005,-0.025199995,-0.025199995,4
70,109,121,129,93.000001,0,65,-0.935,-0.76,-0.79,-0.74300001,-0.74300001,4
72,88,109,73.000002,57.999998,0,41,-0.653,-0.64,-0.23000002,-0.38819998,-0.23000002,3
73,105,125,99.000001,64.999998,1,44,-0.357,-0.225,-0.095000005,-0.03379999,-0.03379999,4
74,88.999999,129,109,68.000001,0,64,-0.73199999,-0.84,-0.59,-0.49280001,-0.49280001,4
75,105,117,129,64.999998,1,43,-0.354,-0.185,-0.245,-0.03359999,-0.03359999,4
76,97.000003,129,100,61.000001,0,55,-0.78500003,-0.84,-0.5,-0.42100001,-0.42100001,4
78,97.000003,115,99.000001,61.000001,0,57,-0.79100003,-0.7,-0.49000001,-0.42140001,-0.42140001,4
79,105,125,99.000001,61.000001,1,63,-0.414,-0.225,-0.095000005,-0.017600005,-0.017600005,4
80,109,109,129,77.999997,0,64,-0.932,-0.64,-0.79,-0.59279997,-0.59279997,4
81,109,109,129,77.999997,1,60,-0.425,-0.145,-0.245,-0.101999985,-0.101999985,4
82,98.000002,109,111,79.000002,0,57,-0.80100002,-0.64,-0.61,-0.60140002,-0.60140002,4
83,88.999999,109,119.00001,99.000001,1,27,-0.225999995,-0.145,-0.19500005,-0.200400005,-0.145,2
84,97.000003,115,109,56.999999,0,26,-0.69800003,-0.7,-0.59,-0.37519999,-0.37519999,4
85,105,129,99.000001,61.000001,1,65,-0.42,-0.245,-0.095000005,-0.018000005,-0.018000005,4
87,109,109,119.00001,63.999999,1,30,-0.335,-0.145,-0.19500005,-0.025999995,-0.025999995,4
89,79.000002,121,109,77.999997,1,25,-0.17000001,-0.205,-0.145,-0.094999985,-0.094999985,4
90,97.000003,125,109,64.999998,0,57,-0.79100003,-0.8,-0.59,-0.46139998,-0.46139998,4
92,109,109,119.00001,55.000001,0,60,-0.92,-0.64,-0.6900001,-0.36200001,-0.36200001,4
94,97.000003,115,125,58.999997,0,45,-0.75500003,-0.7,-0.75,-0.39899997,-0.39899997,4
95,97.000003,115,99.000001,60.000002,1,49,-0.332000015,-0.175,-0.095000005,-0.00980001,-0.00980001,4
96,88.999999,109,129,95.999998,0,40,-0.65999999,-0.64,-0.79,-0.76799998,-0.64,2
97,105,125,99.000001,50,1,44,-0.357,-0.225,-0.095000005,0.0412,0.0412,4
99,109,119.00001,99.000001,55.000001,1,37,-0.356,-0.19500005,-0.095000005,0.017599995,0.017599995,4
100,95.999998,139,109,68.000001,0,31,-0.70299998,-0.94,-0.59,-0.48620001,-0.48620001,4
101,101,117,113,68.000001,1,35,-0.31,-0.185,-0.165,-0.047000005,-0.047000005,4
103,109,121,58.999997,81.999999,1,55,-0.41,-0.205,0.105000015,-0.120999995,0.105000015,3
104,105,125,99.000001,64.999998,0,56,-0.868,-0.8,-0.49000001,-0.46119998,-0.46119998,4
105,94.999999,125,99.000001,58.999997,1,36,-0.282999995,-0.225,-0.095000005,-0.002199985,-0.002199985,4
108,109,120,119.00001,58.999997,0,26,-0.818,-0.75,-0.6900001,-0.39519997,-0.39519997,4
109,93.000001,103,98.000002,57.999998,1,47,-0.306000005,-0.115,-0.09000001,0.00060001,0.00060001,4
110,97.000003,125,109,64.999998,0,58,-0.79400003,-0.8,-0.59,-0.46159998,-0.46159998,4
111,93.000001,119.00001,108,57.999998,1,42,-0.291000005,-0.19500005,-0.14,0.00160001,0.00160001,4
112,88.999999,121,99.000001,58.999997,0,64,-0.73199999,-0.76,-0.49000001,-0.40279997,-0.40279997,4
113,88,109,119.00001,57.999998,1,63,-0.329,-0.145,-0.19500005,-0.00259999,-0.00259999,4
116,105,99.000001,99.000001,64.999998,0,27,-0.781,-0.54000001,-0.49000001,-0.45539998,-0.45539998,4
117,99.000001,135,109,88.999999,1,33,-0.294000005,-0.275,-0.145,-0.151599995,-0.145,3
118,109,119.00001,99.000001,79.000002,0,34,-0.842,-0.7400001,-0.49000001,-0.59680002,-0.49000001,3
119,79.000002,121,109,77.999997,1,33,-0.19400001,-0.205,-0.145,-0.096599985,-0.096599985,4
120,105,129,99.000001,61.000001,0,48,-0.844,-0.84,-0.49000001,-0.41960001,-0.41960001,4
122,109,117.99999,129,79.000002,0,36,-0.848,-0.7299999,-0.79,-0.59720002,-0.59720002,4
123,94.999999,104,117.99999,95.999998,1,43,-0.303999995,-0.12,-0.18999995,-0.18859999,-0.12,2
125,119.00001,109,88.999999,68.000001,1,47,-0.43600005,-0.145,-0.044999995,-0.049400005,-0.044999995,3
126,105,125,99.000001,58.999997,0,58,-0.874,-0.8,-0.49000001,-0.40159997,-0.40159997,4
