,choice,college,hsg2,coml5,sedan1,sedan2,sedan3,sedan4,sedan5,sedan6,price1,price2,price3,price4,price5,price6,range1,range2,range3,range4,range5,range6,acc1,acc2,acc3,acc4,acc5,acc6,speed1,speed2,speed3,speed4,speed5,speed6,pollution1,pollution2,pollution3,pollution4,pollution5,pollution6,big1,big2,big3,big4,big5,big6,space1,space2,space3,space4,space5,space6,cost1,cost2,cost3,cost4,cost5,cost6
2773,3,1,0,0,1,0,1,0,1,0,6.3864157,6.3864157,6.9851422,6.9851422,5.5881138,5.5881138,200,200,75,75,350,350,2.5,2.5,4,4,6,6,65,65,110,110,85,85,0,0,0.1,0.1,0.75,0.75,1,1,0,0,1,1,1,1,0.7,0.7,1,1,1,1,6,6,2,2
2774,1,1,0,1,1,0,1,0,1,0,4.2920479,4.2920479,4.7969948,4.7969948,5.3019416,5.3019416,125,125,300,300,250,250,2.5,2.5,4,4,6,6,85,85,140,140,85,85,0,0,0.25,0.25,0.6,0.6,0,0,1,1,1,1,0.7,0.7,0.7,0.7,1,1,8,8,2,2,4,4
2775,3,1,0,1,0,0,0,1,0,0,4.8177056,4.8177056,3.5329841,3.5329841,4.1753448,4.1753448,200,200,300,300,350,350,2.5,2.5,4,4,6,6,85,85,85,85,95,95,0,0,0.4,0.4,0.75,0.75,0,0,1,1,1,1,0.7,0.7,1,1,1,1,8,8,8,8,2,2
2776,5,1,0,0,1,0,1,0,1,0,6.0593618,6.0593618,4.7969948,4.7969948,5.3019416,5.3019416,125,125,250,250,300,300,4,4,6,6,2.5,2.5,55,55,110,110,140,140,0,0,0.6,0.6,1,1,0,0,1,1,1,1,1,1,1,1,1,1,4,4,8,8,2,2
2777,3,1,1,1,1,0,1,0,1,0,3.3109468,3.3109468,3.586859,3.586859,4.4145957,4.4145957,125,125,300,300,300,300,6,6,2.5,2.5,4,4,55,55,95,95,140,140,0,0,0.1,0.1,0.75,0.75,1,1,0,0,0,0,1,1,0.7,0.7,1,1,2,2,4,4,8,8
2778,5,1,0,0,1,0,1,0,1,0,4.690508,4.690508,5.2423324,5.2423324,6.3459814,6.3459814,200,200,75,75,350,350,4,4,6,6,2.5,2.5,85,85,140,140,95,95,0,0,0.25,0.25,1,1,0,0,0,0,1,1,1,1,1,1,1,1,8,8,4,4,8,8
2779,4,1,1,0,1,0,1,0,1,0,4.2920479,4.2920479,4.7969948,4.7969948,5.3019416,5.3019416,125,125,300,300,250,250,4,4,6,6,2.5,2.5,55,55,95,95,110,110,0,0,0.6,0.6,0.25,0.25,1,1,1,1,0,0,1,1,1,1,1,1,4,4,6,6,8,8
2780,1,1,1,0,0,0,0,0,0,1,4.690508,4.690508,3.0350346,3.0350346,4.1386835,4.1386835,125,125,300,300,300,300,6,6,2.5,2.5,4,4,85,85,140,140,95,95,0,0,0.4,0.4,0.25,0.25,1,1,1,1,0,0,1,1,1,1,1,1,2,2,6,6,2,2
2781,2,1,0,0,0,1,0,0,0,0,2.7591223,2.7591223,2.7591223,2.7591223,1.6554734,1.6554734,200,200,75,75,300,300,4,4,6,6,2.5,2.5,100,100,85,85,95,95,0,0,0.25,0.25,0.6,0.6,0,0,1,1,1,1,1,1,0.7,0.7,1,1,8,8,2,2,4,4
2782,3,1,0,1,0,0,0,0,0,1,3.3109468,3.3109468,3.586859,3.586859,4.4145957,4.4145957,125,125,300,300,300,300,4,4,6,6,2.5,2.5,100,100,85,85,110,110,0,0,0.25,0.25,1,1,0,0,1,1,1,1,0.7,0.7,0.7,0.7,1,1,1,1,2,2,6,6
2783,5,1,0,0,1,0,1,0,1,0,4.690508,4.690508,5.2423324,5.2423324,5.7941569,5.7941569,250,250,400,400,250,250,4,4,6,6,2.5,2.5,140,140,85,85,95,95,0.25,0.25,0.6,0.6,1,1,0,0,1,1,0,0,1,1,1,1,1,1,6,6,8,8,2,2
2784,5,1,0,0,1,0,1,0,1,0,8.8291915,8.8291915,9.6569282,9.6569282,7.7255425,7.7255425,200,200,75,75,350,350,2.5,2.5,4,4,6,6,65,65,110,110,85,85,0,0,0.1,0.1,0.75,0.75,1,1,0,0,0,0,1,1,0.7,0.7,1,1,1,1,6,6,2,2
2785,3,1,1,0,1,0,1,0,1,0,7.0659681,7.0659681,7.3871485,7.3871485,5.4600663,5.4600663,200,200,75,75,300,300,6,6,2.5,2.5,4,4,85,85,140,140,85,85,0,0,0.4,0.4,0.75,0.75,0,0,1,1,0,0,0.7,0.7,0.7,0.7,1,1,1,1,8,8,2,2
2786,3,1,1,0,1,0,1,0,1,0,4.0395745,4.0395745,2.7772075,2.7772075,3.2821543,3.2821543,300,300,250,250,300,300,2.5,2.5,4,4,6,6,85,85,95,95,110,110,0.6,0.6,0.25,0.25,0.5,0.5,1,1,0,0,1,1,0.7,0.7,1,1,1,1,4,4,6,6,8,8
2787,5,1,0,1,1,0,1,0,1,0,4.0229067,4.0229067,4.4463705,4.4463705,3.5994428,3.5994428,125,125,300,300,300,300,4,4,6,6,2.5,2.5,85,85,140,140,95,95,0,0,0.4,0.4,0.25,0.25,1,1,1,1,0,0,0.7,0.7,0.7,0.7,1,1,8,8,2,2,6,6
2788,4,0,1,1,0,0,0,0,0,1,2.8489165,2.8489165,3.0863263,3.0863263,3.7985554,3.7985554,125,125,300,300,300,300,4,4,6,6,2.5,2.5,100,100,85,85,110,110,0,0,0.25,0.25,1,1,0,0,1,1,1,1,0.7,0.7,0.7,0.7,1,1,1,1,2,2,6,6
2789,5,1,0,1,1,0,1,0,1,0,3.0674666,3.0674666,3.8343333,3.8343333,4.0899555,4.0899555,125,125,250,250,300,300,2.5,2.5,4,4,6,6,65,65,140,140,85,85,0,0,0.75,0.75,0.25,0.25,1,1,1,1,0,0,0.7,0.7,1,1,1,1,4,4,4,4,6,6
2790,3,1,0,1,1,0,1,0,1,0,5.2423324,5.2423324,5.7941569,5.7941569,4.690508,4.690508,125,125,300,300,300,300,6,6,2.5,2.5,4,4,65,65,110,110,85,85,0,0,0.6,0.6,0.5,0.5,1,1,0,0,0,0,1,1,0.7,0.7,1,1,4,4,4,4,8,8
2791,5,1,0,0,0,1,0,0,0,0,9.6569282,9.6569282,6.8978058,6.8978058,7.7255425,7.7255425,200,200,75,75,300,300,2.5,2.5,4,4,6,6,55,55,95,95,110,110,0,0,0.1,0.1,0.4,0.4,1,1,0,0,1,1,0.7,0.7,1,1,1,1,1,1,6,6,8,8
2792,3,1,0,0,1,0,1,0,1,0,6.1349332,6.1349332,4.8568222,4.8568222,5.3680666,5.3680666,125,125,250,250,300,300,6,6,2.5,2.5,4,4,100,100,95,95,110,110,0,0,0.4,0.4,0.75,0.75,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,4,4
2793,5,1,1,1,1,0,1,0,1,0,7.1562131,7.1562131,7.8271081,7.8271081,5.5907915,5.5907915,125,125,300,300,250,250,4,4,6,6,2.5,2.5,65,65,110,110,140,140,0,0,0.1,0.1,0.4,0.4,1,1,0,0,1,1,1,1,0.7,0.7,1,1,8,8,8,8,2,2
2794,5,1,0,0,1,0,1,0,1,0,4.4965252,4.4965252,4.8177056,4.8177056,3.5329841,3.5329841,125,125,300,300,300,300,6,6,2.5,2.5,4,4,55,55,95,95,140,140,0,0,0.1,0.1,0.75,0.75,1,1,0,0,1,1,1,1,1,1,1,1,1,1,6,6,2,2
2795,1,1,1,0,1,0,1,0,1,0,3.7871011,3.7871011,4.0395745,4.0395745,2.7772075,2.7772075,300,300,250,250,300,300,2.5,2.5,4,4,6,6,95,95,110,110,140,140,0.4,0.4,0.75,0.75,0.25,0.25,1,1,1,1,0,0,0.7,0.7,1,1,1,1,4,4,6,6,8,8
2796,5,1,1,1,1,0,1,0,1,0,2.5407832,2.5407832,2.7525151,2.7525151,3.3877109,3.3877109,125,125,300,300,300,300,4,4,6,6,2.5,2.5,100,100,85,85,110,110,0,0,0.25,0.25,1,1,0,0,0,0,1,1,0.7,0.7,0.7,0.7,1,1,1,1,2,2,6,6
2797,1,1,1,1,1,0,1,0,1,0,5.4600663,5.4600663,6.7447878,6.7447878,7.3871485,7.3871485,200,200,300,300,350,350,2.5,2.5,4,4,6,6,55,55,110,110,140,140,0,0,0.75,0.75,0.25,0.25,1,1,1,1,0,0,0.7,0.7,1,1,1,1,1,1,8,8,2,2
2798,6,1,0,1,0,1,0,0,0,0,4.4965252,4.4965252,4.8177056,4.8177056,5.1388859,5.1388859,200,200,75,75,300,300,2.5,2.5,4,4,6,6,85,85,140,140,85,85,0,0,0.4,0.4,0.75,0.75,0,0,0,0,0,0,0.7,0.7,1,1,1,1,8,8,6,6,8,8
2799,5,1,0,0,0,1,0,0,0,0,1.4453117,1.4453117,1.6059019,1.6059019,0.96354111,0.96354111,75,75,300,300,350,350,6,6,2.5,2.5,4,4,95,95,110,110,140,140,0.25,0.25,0.6,0.6,1,1,1,1,1,1,0,0,0.7,0.7,1,1,1,1,8,8,2,2,4,4
2800,4,0,0,0,1,0,1,0,1,0,5.4600663,5.4600663,3.5329841,3.5329841,4.1753448,4.1753448,125,125,300,300,250,250,6,6,2.5,2.5,4,4,85,85,140,140,85,85,0,0,0.25,0.25,0.6,0.6,0,0,1,1,1,1,0.7,0.7,1,1,1,1,1,1,4,4,6,6
2801,1,0,0,0,1,0,1,0,1,0,3.3230888,3.3230888,3.8343333,3.8343333,4.0899555,4.0899555,300,300,250,250,300,300,2.5,2.5,4,4,6,6,110,110,140,140,85,85,0.25,0.25,0.6,0.6,1,1,1,1,1,1,0,0,0.7,0.7,1,1,1,1,4,4,6,6,8,8
2802,1,1,0,0,0,1,0,0,0,0,3.5346277,3.5346277,3.7871011,3.7871011,4.0395745,4.0395745,200,200,75,75,300,300,6,6,2.5,2.5,4,4,65,65,110,110,140,140,0,0,0.6,0.6,0.25,0.25,0,0,0,0,0,0,0.7,0.7,0.7,0.7,1,1,2,2,8,8,2,2
2803,6,0,0,1,0,0,0,1,0,0,3.9704144,3.9704144,4.963018,4.963018,2.9778108,2.9778108,125,125,250,250,300,300,2.5,2.5,4,4,6,6,100,100,95,95,110,110,0,0,0.4,0.4,0.75,0.75,0,0,0,0,1,1,0.7,0.7,1,1,1,1,4,4,6,6,8,8
2804,1,1,0,1,1,0,1,0,1,0,7.444527,7.444527,7.9408288,7.9408288,6.4519234,6.4519234,125,125,300,300,300,300,6,6,2.5,2.5,4,4,85,85,140,140,95,95,0,0,0.4,0.4,0.25,0.25,1,1,1,1,0,0,1,1,0.7,0.7,1,1,1,1,4,4,8,8
2805,5,1,0,1,1,0,1,0,1,0,5.4600663,5.4600663,3.5329841,3.5329841,4.8177056,4.8177056,200,200,75,75,350,350,2.5,2.5,4,4,6,6,55,55,95,95,140,140,0,0,0.6,0.6,0.5,0.5,1,1,0,0,1,1,1,1,0.7,0.7,1,1,8,8,6,6,2,2
2806,1,1,0,0,1,0,1,0,1,0,3.4741126,3.4741126,4.4667162,4.4667162,4.963018,4.963018,300,300,250,250,300,300,6,6,2.5,2.5,4,4,95,95,110,110,140,140,0.4,0.4,0.75,0.75,0.25,0.25,0,0,1,1,0,0,1,1,1,1,1,1,6,6,8,8,2,2
2807,1,1,0,1,0,0,0,1,0,0,6.0700691,6.0700691,4.690508,4.690508,5.2423324,5.2423324,200,200,300,300,350,350,6,6,2.5,2.5,4,4,100,100,95,95,110,110,0,0,0.25,0.25,0.5,0.5,1,1,0,0,1,1,1,1,1,1,1,1,1,1,6,6,8,8
2808,4,1,1,0,1,0,1,0,1,0,1.9852072,1.9852072,2.481509,2.481509,1.4889054,1.4889054,200,200,300,300,350,350,2.5,2.5,4,4,6,6,65,65,140,140,85,85,0,0,0.6,0.6,1,1,0,0,0,0,1,1,0.7,0.7,1,1,1,1,4,4,8,8,2,2
2809,6,1,0,1,0,1,0,0,0,0,1.2847215,1.2847215,1.4453117,1.4453117,1.6059019,1.6059019,200,200,75,75,300,300,4,4,6,6,2.5,2.5,55,55,95,95,110,110,0,0,0.1,0.1,0.4,0.4,1,1,0,0,0,0,1,1,0.7,0.7,1,1,4,4,2,2,4,4
2810,5,0,0,1,0,0,0,0,0,1,6.9482252,6.9482252,7.444527,7.444527,5.4593198,5.4593198,200,200,75,75,350,350,6,6,2.5,2.5,4,4,55,55,95,95,140,140,0,0,0.6,0.6,0.5,0.5,1,1,0,0,1,1,0.7,0.7,1,1,1,1,2,2,2,2,6,6
2811,4,0,1,0,1,0,1,0,1,0,8.4371306,8.4371306,6.4519234,6.4519234,7.444527,7.444527,125,125,250,250,300,300,4,4,6,6,2.5,2.5,55,55,110,110,140,140,0,0,0.6,0.6,1,1,0,0,1,1,1,1,1,1,1,1,1,1,4,4,8,8,2,2
2812,3,1,0,1,0,0,0,1,0,0,6.102427,6.102427,7.3871485,7.3871485,5.4600663,5.4600663,200,200,300,300,350,350,2.5,2.5,4,4,6,6,85,85,85,85,95,95,0,0,0.4,0.4,0.75,0.75,0,0,1,1,1,1,0.7,0.7,1,1,1,1,1,1,2,2,4,4
2813,5,1,1,1,0,0,0,1,0,0,4.2920479,4.2920479,5.3019416,5.3019416,5.8068884,5.8068884,125,125,250,250,300,300,4,4,6,6,2.5,2.5,100,100,95,95,110,110,0,0,0.4,0.4,0.75,0.75,0,0,1,1,1,1,1,1,1,1,1,1,8,8,8,8,2,2
2814,1,0,1,1,0,0,0,0,0,1,3.8541644,3.8541644,4.1753448,4.1753448,5.1388859,5.1388859,200,200,75,75,350,350,4,4,6,6,2.5,2.5,85,85,140,140,95,95,0,0,0.25,0.25,1,1,0,0,1,1,1,1,1,1,1,1,1,1,8,8,4,4,8,8
2815,1,1,0,0,1,0,1,0,1,0,3.0350346,3.0350346,3.586859,3.586859,4.1386835,4.1386835,300,300,250,250,300,300,2.5,2.5,4,4,6,6,140,140,85,85,95,95,0.1,0.1,0.4,0.4,0.75,0.75,0,0,1,1,1,1,0.7,0.7,1,1,1,1,4,4,6,6,8,8
2816,1,1,0,1,1,0,1,0,1,0,3.8627713,3.8627713,4.4145957,4.4145957,3.0350346,3.0350346,125,125,250,250,300,300,4,4,6,6,2.5,2.5,85,85,85,85,95,95,0,0,0.25,0.25,0.5,0.5,1,1,0,0,1,1,1,1,1,1,1,1,2,2,8,8,2,2
2817,5,1,0,1,1,0,1,0,1,0,6.3118352,6.3118352,7.0692554,7.0692554,8.0791491,8.0791491,200,200,75,75,300,300,4,4,6,6,2.5,2.5,85,85,140,140,85,85,0,0,0.4,0.4,0.75,0.75,1,1,1,1,0,0,1,1,1,1,1,1,4,4,4,4,6,6
2818,5,1,1,0,0,1,0,0,0,0,4.1753448,4.1753448,4.8177056,4.8177056,5.1388859,5.1388859,75,75,300,300,350,350,4,4,6,6,2.5,2.5,85,85,95,95,110,110,0.1,0.1,0.4,0.4,0.75,0.75,0,0,1,1,1,1,1,1,1,1,1,1,4,4,6,6,8,8
2819,5,0,0,1,1,0,1,0,1,0,5.2423324,5.2423324,5.7941569,5.7941569,4.690508,4.690508,75,75,250,250,250,250,6,6,2.5,2.5,4,4,85,85,140,140,95,95,0,0,0.6,0.6,0.5,0.5,1,1,0,0,1,1,1,1,1,1,1,1,1,1,8,8,4,4
2820,3,1,0,1,1,0,1,0,1,0,4.1386835,4.1386835,4.4145957,4.4145957,3.0350346,3.0350346,125,125,300,300,250,250,6,6,2.5,2.5,4,4,100,100,85,85,95,95,0,0,0.4,0.4,0.75,0.75,1,1,1,1,0,0,0.7,0.7,1,1,1,1,4,4,4,4,6,6
2821,5,0,0,0,1,0,1,0,1,0,1.4889054,1.4889054,1.7370563,1.7370563,2.2333581,2.2333581,75,75,300,300,350,350,6,6,2.5,2.5,4,4,140,140,85,85,95,95,0.6,0.6,0.25,0.25,0.5,0.5,1,1,0,0,1,1,0.7,0.7,1,1,1,1,8,8,2,2,4,4
2822,2,0,1,0,1,0,1,0,1,0,0.96354111,0.96354111,1.1241313,1.1241313,1.4453117,1.4453117,200,200,75,75,300,300,6,6,2.5,2.5,4,4,55,55,95,95,110,110,0,0,0.1,0.1,0.4,0.4,1,1,0,0,1,1,0.7,0.7,0.7,0.7,1,1,8,8,8,8,2,2
2823,1,1,0,1,1,0,1,0,1,0,1.4889054,1.4889054,1.7370563,1.7370563,2.481509,2.481509,125,125,300,300,300,300,6,6,2.5,2.5,4,4,65,65,110,110,85,85,0,0,0.6,0.6,0.5,0.5,0,0,0,0,0,0,1,1,1,1,1,1,8,8,6,6,2,2
2824,5,1,0,1,0,0,0,1,0,0,2.481509,2.481509,1.4889054,1.4889054,1.7370563,1.7370563,200,200,300,300,350,350,2.5,2.5,4,4,6,6,65,65,140,140,85,85,0,0,0.6,0.6,1,1,0,0,1,1,1,1,0.7,0.7,1,1,1,1,2,2,2,2,4,4
2825,3,0,1,0,0,1,0,0,0,0,4.1386835,4.1386835,4.4145957,4.4145957,3.0350346,3.0350346,125,125,300,300,250,250,2.5,2.5,4,4,6,6,55,55,95,95,110,110,0,0,0.6,0.6,0.25,0.25,1,1,1,1,0,0,0.7,0.7,0.7,0.7,1,1,1,1,2,2,4,4
2826,3,1,0,0,0,0,0,0,0,1,1.9852072,1.9852072,2.2333581,2.2333581,1.4889054,1.4889054,125,125,300,300,300,300,6,6,2.5,2.5,4,4,55,55,95,95,140,140,0,0,0.1,0.1,0.75,0.75,1,1,0,0,0,0,1,1,1,1,1,1,1,1,6,6,2,2
2827,5,1,0,0,0,1,0,0,0,0,3.5329841,3.5329841,4.1753448,4.1753448,4.8177056,4.8177056,75,75,300,300,350,350,2.5,2.5,4,4,6,6,85,85,95,95,110,110,0.1,0.1,0.4,0.4,0.75,0.75,0,0,1,1,1,1,1,1,1,1,1,1,2,2,4,4,6,6
2828,4,1,1,0,0,1,0,0,0,0,7.7083289,7.7083289,5.4600663,5.4600663,6.102427,6.102427,125,125,300,300,250,250,2.5,2.5,4,4,6,6,65,65,110,110,140,140,0,0,0.1,0.1,0.4,0.4,1,1,0,0,1,1,0.7,0.7,0.7,0.7,1,1,4,4,2,2,4,4
2829,5,1,0,0,0,0,0,0,0,1,3.8627713,3.8627713,4.1386835,4.1386835,3.0350346,3.0350346,200,200,75,75,350,350,4,4,6,6,2.5,2.5,100,100,85,85,110,110,0,0,0.4,0.4,0.25,0.25,0,0,1,1,0,0,1,1,1,1,1,1,1,1,4,4,8,8
2830,6,0,0,1,0,0,0,0,0,1,5.4600663,5.4600663,6.102427,6.102427,7.3871485,7.3871485,125,125,300,300,300,300,6,6,2.5,2.5,4,4,55,55,95,95,140,140,0,0,0.1,0.1,0.75,0.75,1,1,0,0,1,1,1,1,0.7,0.7,1,1,2,2,4,4,8,8
2831,5,1,1,0,0,1,0,0,0,0,4.690508,4.690508,5.2423324,5.2423324,5.7941569,5.7941569,300,300,250,250,300,300,6,6,2.5,2.5,4,4,85,85,95,95,110,110,0.6,0.6,0.25,0.25,0.5,0.5,1,1,0,0,0,0,1,1,1,1,1,1,6,6,8,8,2,2
2832,3,0,0,0,1,0,1,0,1,0,7.444527,7.444527,7.9408288,7.9408288,5.4593198,5.4593198,250,250,400,400,250,250,2.5,2.5,4,4,6,6,85,85,95,95,110,110,0.4,0.4,0.75,0.75,0.25,0.25,1,1,1,1,0,0,1,1,1,1,1,1,8,8,2,2,4,4
2833,5,1,0,0,1,0,1,0,1,0,4.1753448,4.1753448,4.8177056,4.8177056,5.1388859,5.1388859,300,300,250,250,300,300,6,6,2.5,2.5,4,4,95,95,110,110,140,140,0.4,0.4,0.75,0.75,0.25,0.25,0,0,1,1,0,0,1,1,1,1,1,1,6,6,8,8,2,2
2834,6,1,0,0,0,1,0,0,0,0,3.1932079,3.1932079,2.1953304,2.1953304,2.5944814,2.5944814,75,75,300,300,350,350,2.5,2.5,4,4,6,6,140,140,85,85,95,95,0.6,0.6,0.25,0.25,0.5,0.5,0,0,0,0,0,0,1,1,1,1,1,1,2,2,4,4,6,6
2835,5,1,1,0,1,0,1,0,1,0,3.5611457,3.5611457,3.7985554,3.7985554,2.6115068,2.6115068,300,300,250,250,300,300,2.5,2.5,4,4,6,6,95,95,110,110,140,140,0.4,0.4,0.75,0.75,0.25,0.25,1,1,1,1,0,0,0.7,0.7,1,1,1,1,4,4,6,6,8,8
2836,4,1,0,1,1,0,1,0,1,0,3.8627713,3.8627713,4.1386835,4.1386835,4.4145957,4.4145957,75,75,250,250,400,400,4,4,6,6,2.5,2.5,85,85,140,140,85,85,0,0,0.1,0.1,0.4,0.4,1,1,0,0,1,1,0.7,0.7,0.7,0.7,1,1,2,2,4,4,6,6
2837,5,0,0,0,1,0,1,0,1,0,3.8541644,3.8541644,4.1753448,4.1753448,4.8177056,4.8177056,75,75,250,250,400,400,2.5,2.5,4,4,6,6,65,65,110,110,140,140,0,0,0.25,0.25,0.6,0.6,0,0,1,1,1,1,1,1,1,1,1,1,4,4,8,8,2,2
2838,4,1,0,0,1,0,1,0,1,0,3.2821543,3.2821543,3.7871011,3.7871011,4.0395745,4.0395745,75,75,300,300,350,350,2.5,2.5,4,4,6,6,95,95,110,110,140,140,0.25,0.25,0.6,0.6,1,1,1,1,1,1,0,0,1,1,1,1,1,1,2,2,4,4,6,6
2839,6,1,0,1,0,0,0,0,0,1,3.8343333,3.8343333,4.0899555,4.0899555,3.3230888,3.3230888,200,200,75,75,350,350,6,6,2.5,2.5,4,4,85,85,140,140,95,95,0,0,0.25,0.25,1,1,0,0,0,0,1,1,0.7,0.7,0.7,0.7,1,1,2,2,8,8,4,4
2840,1,1,1,0,0,1,0,0,0,0,7.3871485,7.3871485,5.4600663,5.4600663,6.102427,6.102427,150,150,350,350,400,400,4,4,6,6,2.5,2.5,85,85,95,95,110,110,0.25,0.25,0.6,0.6,1,1,1,1,1,1,0,0,1,1,1,1,1,1,2,2,4,4,6,6
2841,3,1,0,1,1,0,1,0,1,0,3.8541644,3.8541644,4.8177056,4.8177056,5.1388859,5.1388859,75,75,400,400,250,250,6,6,2.5,2.5,4,4,100,100,95,95,110,110,0,0,0.6,0.6,1,1,0,0,0,0,0,0,0.7,0.7,1,1,1,1,1,1,4,4,6,6
2842,5,1,0,0,1,0,1,0,1,0,3.1759789,3.1759789,3.3877109,3.3877109,2.3290512,2.3290512,300,300,250,250,300,300,2.5,2.5,4,4,6,6,95,95,110,110,140,140,0.4,0.4,0.75,0.75,0.25,0.25,1,1,1,1,0,0,0.7,0.7,1,1,1,1,4,4,6,6,8,8
2843,4,0,0,0,1,0,1,0,1,0,2.7591223,2.7591223,2.7591223,2.7591223,1.9313856,1.9313856,125,125,300,300,300,300,4,4,6,6,2.5,2.5,65,65,110,110,85,85,0,0,0.6,0.6,0.5,0.5,1,1,0,0,0,0,0.7,0.7,0.7,0.7,1,1,2,2,2,2,6,6
2844,1,1,0,0,1,0,1,0,1,0,4.3455777,4.3455777,4.8568222,4.8568222,5.3680666,5.3680666,300,300,250,250,300,300,4,4,6,6,2.5,2.5,110,110,140,140,85,85,0.25,0.25,0.6,0.6,1,1,1,1,1,1,0,0,0.7,0.7,1,1,1,1,2,2,4,4,6,6
2845,4,1,1,0,0,1,0,0,0,0,3.586859,3.586859,4.1386835,4.1386835,4.4145957,4.4145957,75,75,300,300,350,350,2.5,2.5,4,4,6,6,95,95,110,110,140,140,0.25,0.25,0.6,0.6,1,1,1,1,1,1,0,0,1,1,1,1,1,1,2,2,4,4,6,6
2846,5,1,0,0,1,0,1,0,1,0,4.7969948,4.7969948,5.3019416,5.3019416,5.8068884,5.8068884,75,75,300,300,350,350,4,4,6,6,2.5,2.5,140,140,85,85,95,95,0.6,0.6,0.25,0.25,0.5,0.5,1,1,0,0,1,1,0.7,0.7,1,1,1,1,6,6,8,8,2,2
2847,3,1,0,1,1,0,1,0,1,0,4.4965252,4.4965252,5.1388859,5.1388859,3.5329841,3.5329841,125,125,250,250,300,300,2.5,2.5,4,4,6,6,100,100,95,95,110,110,0,0,0.4,0.4,0.75,0.75,0,0,1,1,1,1,0.7,0.7,1,1,1,1,4,4,6,6,8,8
2848,1,1,0,1,1,0,1,0,1,0,4.2920479,4.2920479,2.7772075,2.7772075,3.2821543,3.2821543,50,50,150,150,350,350,4,4,6,6,2.5,2.5,85,85,140,140,85,85,0,0,0.6,0.6,0.25,0.25,1,1,1,1,0,0,0.7,0.7,0.7,0.7,1,1,4,4,6,6,8,8
2849,1,1,0,0,1,0,1,0,1,0,9.6569282,9.6569282,6.8978058,6.8978058,7.7255425,7.7255425,300,300,250,250,300,300,2.5,2.5,4,4,6,6,85,85,95,95,110,110,0.6,0.6,0.25,0.25,0.5,0.5,1,1,0,0,0,0,0.7,0.7,1,1,1,1,4,4,6,6,8,8
2850,1,1,0,1,0,1,0,0,0,0,8.4371306,8.4371306,9.4297342,9.4297342,10.422338,10.422338,200,200,75,75,300,300,4,4,6,6,2.5,2.5,65,65,110,110,140,140,0,0,0.6,0.6,0.25,0.25,0,0,0,0,0,0,1,1,0.7,0.7,1,1,1,1,2,2,4,4
2851,4,1,0,0,0,1,0,0,0,0,3.586859,3.586859,4.1386835,4.1386835,4.4145957,4.4145957,75,75,300,300,350,350,6,6,2.5,2.5,4,4,110,110,140,140,85,85,0.4,0.4,0.75,0.75,0.25,0.25,1,1,1,1,0,0,0.7,0.7,1,1,1,1,8,8,2,2,4,4
2852,3,1,1,0,0,0,0,0,0,1,1.262367,1.262367,1.262367,1.262367,0.88365693,0.88365693,50,50,150,150,400,400,2.5,2.5,4,4,6,6,85,85,140,140,95,95,0,0,0.1,0.1,0.75,0.75,1,1,0,0,1,1,1,1,1,1,1,1,4,4,2,2,6,6
2853,1,1,0,1,0,0,0,1,0,0,3.7919343,3.7919343,4.5902363,4.5902363,3.3927834,3.3927834,200,200,300,300,350,350,4,4,6,6,2.5,2.5,100,100,95,95,110,110,0,0,0.25,0.25,0.5,0.5,1,1,0,0,0,0,1,1,1,1,1,1,8,8,4,4,6,6
2854,3,1,0,1,0,0,0,0,0,1,1.7673139,1.7673139,1.7673139,1.7673139,2.5247341,2.5247341,125,125,300,300,300,300,6,6,2.5,2.5,4,4,55,55,95,95,140,140,0,0,0.1,0.1,0.75,0.75,0,0,0,0,0,0,1,1,0.7,0.7,1,1,2,2,4,4,8,8
2855,5,1,0,0,1,0,1,0,1,0,3.0350346,3.0350346,1.6554734,1.6554734,1.9313856,1.9313856,125,125,300,300,250,250,6,6,2.5,2.5,4,4,85,85,140,140,85,85,0,0,0.25,0.25,0.6,0.6,0,0,1,1,1,1,0.7,0.7,1,1,1,1,1,1,4,4,6,6
2856,2,1,0,0,1,0,1,0,1,0,3.1308432,3.1308432,3.3544749,3.3544749,2.4599482,2.4599482,125,125,300,300,300,300,6,6,2.5,2.5,4,4,55,55,95,95,140,140,0,0,0.1,0.1,0.75,0.75,1,1,0,0,1,1,1,1,1,1,1,1,1,1,6,6,2,2
2857,5,1,0,0,0,0,0,0,0,1,3.8627713,3.8627713,4.1386835,4.1386835,3.0350346,3.0350346,200,200,75,75,350,350,2.5,2.5,4,4,6,6,85,85,140,140,95,95,0,0,0.25,0.25,1,1,0,0,1,1,1,1,1,1,0.7,0.7,1,1,4,4,6,6,2,2
2858,3,1,0,0,1,0,1,0,1,0,4.4667162,4.4667162,4.963018,4.963018,2.9778108,2.9778108,75,75,300,300,350,350,4,4,6,6,2.5,2.5,140,140,85,85,95,95,0.6,0.6,0.25,0.25,0.5,0.5,1,1,0,0,0,0,1,1,1,1,1,1,4,4,6,6,8,8
2859,1,1,1,1,0,1,0,0,0,0,4.690508,4.690508,5.2423324,5.2423324,5.7941569,5.7941569,200,200,75,75,300,300,4,4,6,6,2.5,2.5,85,85,140,140,85,85,0,0,0.4,0.4,0.75,0.75,1,1,1,1,0,0,1,1,1,1,1,1,4,4,4,4,6,6
