pid,hid,housenum,p20ans,p21ans,gender,year,age,school,school1,school2,mar,income1,income,job_yes,job2,job,job3,relig,ott_yes,ott_main,ott_freq,ott_weekday_min,ott_weekend_min,ott_min,sns_yes,sns_main,sns_weekday_min,sns_weekend_min,sns_min,sns_purpose,e_com_yes,e_com_freq,satis_1,satis_2,satis_3,mental_1,mental_2,mental_3,mental_4,mental_5,pos_1,pos_2,pos_3,pos_4,pos_5,pos_6,pos_7,neg_1,neg_2,neg_3,neg_4,neg_5,neg_6,neg_7,neg_8,neg_9,neg_10,esteem_1,esteem_2,esteem_3,esteem_4,esteem_5,esteem_6,esteem_7,esteem_8,esteem_9,esteem_10
24860004,248600,4,1,1,1,2007,14,3,2,1,1,1,1,2, ,0, ,2,1,1,4,30,60,90,1,2,20,30,50,1,2, ,5,6,7,6,6,7,6,6,5,6,6,3,2,1,1,2,2,1,1,2,2,1,1,2,1,3,4,1,3,2,2,3,3,1,2
24890001,248900,1,1,1,1,1952,69,5,4,5,2,7,5,1,1,1,76,1,1,10,2,40,40,80,2, , , ,0, ,1,3,6,5,4,4,4,3,4,2,5,5,5,3,3,4,3,1,2,2,1,2,2,1,1,1,2,4,3,2,2,1,2,4,3,1,2
24890002,248900,2,1,1,2,1951,70,5,4,5,2,1,1,2, ,0, ,1,1,10,1,50,70,120,2, , , ,0, ,1,3,5,5,5,4,5,3,3,2,5,3,6,4,4,3,4,2,2,1,2,3,2,1,2,1,1,3,4,3,2,1,2,2,3,2,1
24890003,248900,3,1,1,1,1990,31,5,4,5,1,6,5,1,1,1,51,1,1,10,1,180,30,210,1,24,30,20,50,1,1,12,7,7,6,5,6,5,5,6,6,6,7,3,2,2,1,1,1,2,1,2,1,2,3,2,2,3,3,1,4,1,3,4,4,2,2
24910001,249100,1,1,1,1,1957,64,4,3,5,2,1,1,2, ,0, ,1,1,10,1,120,210,330,2, , , ,0, ,1, ,4,4,3,3,3,3,4,4,4,3,3,5,5,5,6,3,3,3,3,4,3,4,3,3,3,2,1,2,2,3,1,1,2,2,2
24910002,249100,2,1,1,2,1989,32,5,4,5,2,5,4,1,1,1,52,1,1,10,1,120,180,300,1,15,90,180,270,1,1,72,6,6,5,5,5,6,5,6,6,6,6,3,3,3,3,2,2,2,1,1,2,2,2,1,1,3,3,1,3,2,3,3,2,1,1
24920001,249200,1,1,1,1,1940,81,3,2,5,2,3,3,2, ,0, ,2,2, , , , ,0,2, , , ,0, ,2, ,5,6,5,5,5,5,4,3,4,3,5,2,2,4,3,3,3,3,3,2,2,3,2,3,2,3,2,1,1,2,3,3,2,2,1
24930001,249300,1,0,1,1,1994,27,5,4,5,1,7,5,1,1,1,39,2,1,10,4,15,40,55,1,2,10,20,30,3,1,7,4,4,4,4,5,5,4,2,4,5,3,3,2,2,3,1,1,2,1,3,3,1,1,2,1,3,3,1,4,2,3,3,1,1,1
24930003,249300,3,1,1,1,1996,25,5,4,5,1,6,5,1,1,1,39,2,1,10,4,10,10,20,1,2,5,0,5,2,1,36,5,6,6,6,5,6,7,7,7,6,6,3,3,2,2,1,1,2,2,2,1,1,2,2,1,3,4,1,3,2,4,3,4,1,2
24930004,249300,4,1,1,2,1935,86,2,1,5,3,1,1,2, ,0, ,1,2, , , , ,0,2, , , ,0, ,2, ,6,6,5,5,4,4,5,5,3,4,7,2,2,2,2,2,2,2,1,1,1,2,2,1,1,2,2,2,2,2,3,2,2,1,1
24940003,249400,3,1,1,1,1990,31,4,3,5,1,1,1,2, ,0, ,2,1,10,2,40,90,130,1,2,30,60,90,4,1,9,5,4,4,3,3,3,2,1,4,4,5,3,3,5,4,3,2,2,2,3,2,2,2,3,2,3,2,1,3,2,3,3,3,1,2
24950001,249500,1,0,1,1,1961,60,4,3,5,2,6,5,1,1,1,71,1,1,10,1,50,40,90,2, , , ,0, ,1,12,4,4,4,4,4,3,3,4,3,4,3,3,5,4,4,3,2,2,2,2,2,2,1,1,2,3,2,2,2,2,3,3,2,2,2
24950002,249500,2,0,1,2,1963,58,5,4,5,2,1,1,2, ,0, ,1,1,10,2,60,50,110,1,12,30,20,50,1,1,7,5,3,4,2,4,3,3,3,4,4,5,2,4,2,3,2,2,1,2,2,3,1,2,2,2,3,3,3,2,2,1,2,3,3,2
25000001,250000,1,1,1,1,1971,50,4,3,5,1,6,5,1,3,3,61,2,1,10,5,30,30,60,2, , , ,0, ,1, ,6,5,5,5,4,5,5,5,6,6,5,2,1,2,2,1,2,2,1,2,2,1,2,2,2,4,4,2,4,3,4,3,4,1,1
25000002,250000,2,1,1,2,1944,77,2,1,5,3,2,2,1,4,4,61,2,2, , , , ,0,2, , , ,0, ,2, ,6,5,5,5,4,5,5,4,6,6,6,3,2,1,2,1,2,2,1,2,2,1,2,2,2,3,2,2,4,3,2,3,3,2,2
25010001,250100,1,1,1,1,1967,54,4,3,5,2,7,5,1,3,3,61,1,1,10,3,30,30,60,2, , , ,0, ,1,5,6,5,5,6,5,4,5,5,6,6,5,1,1,3,3,1,1,2,1,2,3,2,1,1,1,3,4,3,3,1,2,3,3,2,1
25010002,250100,2,1,1,2,1968,53,4,3,5,2,1,1,1,4,4,61,1,1,10,7,50,50,100,2, , , ,0, ,1,10,6,5,6,6,5,6,5,5,6,6,5,1,1,4,5,1,1,1,2,1,2,2,1,2,2,3,4,2,3,2,3,4,3,2,2
25010003,250100,3,1,1,1,1931,90,2,1,5,3,2,2,2, ,0, ,1,2, , , , ,0,2, , , ,0, ,2, ,5,4,5,5,4,5,5,5,5,6,5,1,1,5,5,1,2,1,2,1,2,2,1,1,1,3,4,3,2,3,4,3,2,3,3
25010004,250100,4,1,1,2,1996,25,5,4,5,1,7,5,1,1,1,27,2,1,8,5,60,60,120,1,2,40,80,120,1,1,10,6,5,5,5,4,5,6,5,6,6,5,1,1,4,1,1,2,1,1,1,2,2,3,2,2,3,4,2,3,2,3,4,3,2,2
25010005,250100,5,1,1,1,2002,19,5,4,1,1,1,1,2, ,0, ,2,1,10,5,60,60,120,2, , , ,0, ,1,10,5,6,5,5,6,5,5,5,6,6,5,1,1,1,1,1,2,1,1,1,2,1,1,1,1,3,4,1,3,2,3,4,3,1,1
25020001,250200,1,1,1,1,1948,73,3,2,5,2,5,4,1,1,1,43,2,1,10,2,30,60,90,2, , , ,0, ,2, ,5,5,5,6,6,5,5,5,5,5,5,3,2,2,2,3,2,2,3,2,2,3,2,2,2,2,3,3,2,2,2,2,3,2,2
25020002,250200,2,1,1,2,1953,68,3,2,5,2,1,1,2, ,0, ,2,1,10,2,60,60,120,2, , , ,0, ,1, ,5,4,5,6,5,5,5,4,6,6,5,2,1,1,1,3,2,1,2,2,2,3,2,2,2,2,3,3,2,2,2,2,2,3,2
25020101,250201,1,1,1,1,1981,40,5,4,5,2,7,5,1,1,1,31,2,1,10,5,60,60,120,1,15,60,30,90,1,1,5,5,5,5,6,5,5,5,5,6,6,5,2,1,1,1,2,3,3,3,2,2,2,3,2,2,3,2,2,2,3,2,2,3,2,2
25020102,250201,2,1,1,2,1984,37,5,4,5,2,6,5,1,1,1,24,2,1,10,4,60,60,120,1,15,60,30,90,1,1,5,5,5,5,6,5,4,4,4,6,5,5,3,1,1,1,2,3,3,3,2,2,3,2,3,2,3,2,2,3,2,2,3,3,3,3
25030001,250300,1,1,1,1,1939,82,3,2,5,2,3,3,1,3,3,61,1,2, , , , ,0,2, , , ,0, ,2, ,4,4,4,5,4,5,6,5,5,4,5,1,2,2,2,3,1,2,3,2,3,2,3,2,2,3,2,2,4,3,2,3,3,3,3
25030002,250300,2,1,1,2,1947,74,2,1,5,2,2,2,1,4,4,61,1,2, , , , ,0,2, , , ,0, ,2, ,4,4,4,5,4,3,4,5,5,4,5,1,2,3,3,1,2,2,1,2,3,2,1,2,2,4,3,2,3,1,2,3,3,2,3
25040001,250400,1,1,1,1,1949,72,2,1,5,2,3,3,1,3,3,61,2,1,10,3,30,30,60,2, , , ,0, ,2, ,5,4,5,5,4,3,4,5,5,4,5,1,1,1,1,3,2,3,4,3,2,2,3,3,3,3,2,3,4,3,2,3,3,2,3
25040002,250400,2,1,1,2,1949,72,2,1,5,2,2,2,2, ,0, ,1,2, , , , ,0,2, , , ,0, ,2, ,5,4,4,5,5,4,5,5,5,6,6,2,1,2,2,3,2,3,1,3,2,1,3,3,2,3,4,3,2,3,4,3,2,2,2
25060001,250600,1,1,1,2,1970,51,4,3,5,4,6,5,1,1,1,52,2,2, , , , ,0,1,12,30,30,60,1,1,10,5,4,4,4,4,5,4,4,5,5,4,4,3,3,3,3,2,2,2,3,3,3,2,2,2,3,3,3,2,2,2,3,3,2,2
25060002,250600,2,1,1,2,1996,25,5,4,2,1,3,3,1,1,1,52,2,1,8,5,40,60,100,1,2,10,20,30,1,1,48,5,5,4,5,5,6,5,5,5,4,4,5,4,3,3,3,3,3,3,4,3,2,3,3,3,3,4,3,3,3,4,4,3,3,3
25070001,250700,1,1,1,1,1961,60,4,3,5,2,12,8,2, ,0, ,1,1,8,6,120,120,240,1,16,30,60,90,1,1,11,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,1,1,1,1,1,1,1,1,1,3,3,1,3,2,3,3,3,1,1
25070002,250700,2,1,1,2,1962,59,5,4,5,2,1,1,2, ,0, ,1,2, , , , ,0,2, , , ,0, ,1, ,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,2,2,2,2,2,2,2,2,2,2,3,3,2,3,2,3,3,3,2,2
25070003,250700,3,1,1,2,1992,29,5,4,5,1,1,1,2, ,0, ,1,1,10,1,30,60,90,2, , , ,0, ,1,11,1,3,3,1,4,2,1,1,5,5,5,5,7,7,5,4,3,1,1,1,1,1,4,4,4,3,3,3,3,2,2,1,4,3,2
25070004,250700,4,1,1,2,1996,25,5,4,5,1,3,3,2, ,0, ,1,1,10,1,180,180,360,1,15,30,60,90,4,1,180,3,4,4,2,3,3,2,3,5,5,5,5,5,5,5,4,2,2,2,2,2,2,3,3,2,2,2,3,2,3,2,1,3,3,2
25150001,251500,1,1,1,2,1971,50,5,4,5,4,7,5,1,1,1,25,2,1,1,2,120,120,240,2, , , ,0, ,1,84,6,5,5,6,6,5,5,6,6,6,5,2,3,3,2,3,2,1,1,2,2,1,1,2,1,4,3,1,3,2,4,3,2,2,2
25150002,251500,2,1,1,1,1998,23,4,3,5,1,1,1,2, ,0, ,2,1,10,1,300,330,630,1,15,120,60,180,3,2, ,4,5,4,5,5,4,4,5,5,6,5,3,3,2,3,3,2,2,1,2,2,1,2,2,3,3,3,1,3,2,1,2,2,1,1
25150003,251500,3,1,1,1,2000,21,5,4,1,1,1,1,2, ,0, ,2,1,2,2,90,160,250,1,24,60,30,90,1,1, ,6,5,5,4,4,5,5,4,6,6,7,3,3,2,1,2,2,1,1,2,2,1,1,2,1,3,3,2,3,3,2,1,2,2,1
25180001,251800,1,1,1,1,1968,53,4,3,5,2,12,8,1,1,1,12,2,2, , , , ,0,2, , , ,0, ,1,10,6,5,5,4,5,5,4,5,5,4,4,3,3,2,3,2,1,1,2,2,1,1,2,2,1,3,3,2,2,3,2,2,1,1,2
25180002,251800,2,1,1,2,1970,51,4,3,5,2,5,4,1,1,1,95,2,1,2,7,15,15,30,2, , , ,0, ,1, ,4,5,4,6,6,5,5,6,6,5,5,3,4,4,3,2,2,1,1,2,2,1,2,2,1,3,4,2,3,3,1,2,3,2,2
25180003,251800,3,1,1,1,1995,26,5,4,5,1,6,5,1,1,1,24,2,1,8,1,220,160,380,1,15,90,30,120,2,1,3,6,7,6,6,7,7,6,6,7,6,6,4,3,3,2,2,1,2,2,1,1,2,2,1,2,4,3,1,3,3,2,1,3,2,2
25180004,251800,4,1,1,2,1998,23,5,4,1,1,1,1,2, ,0, ,2,1,10,1,160,180,340,1,15,120,0,120,3,1,24,6,6,7,6,5,5,6,5,5,5,4,2,3,4,3,3,3,2,1,1,2,2,1,2,1,3,3,2,4,3,1,2,1,3,2
25210001,252100,1,1,1,1,1969,52,4,3,5,2,12,8,1,1,1,24,1,1,10,5,90,0,90,2, , , ,0, ,2, ,6,5,5,5,5,6,6,5,7,6,6,4,4,3,3,2,2,1,1,2,2,1,1,2,1,4,3,2,3,3,2,3,3,2,2
25210002,252100,2,1,1,2,1972,49,5,4,5,2,1,1,2, ,0, ,2,1,2,1,240,120,360,2, , , ,0, ,1,24,6,5,6,7,6,6,7,6,7,6,6,2,2,1,2,2,2,1,1,2,2,1,1,2,1,4,3,1,4,1,3,3,2,3,2
25210003,252100,3,1,1,2,2003,18,4,3,1,1,1,1,2, ,0, ,2,1,9,5,240,120,360,1,15,100,90,190,1,2, ,5,6,5,6,5,5,6,6,7,7,6,3,3,2,1,2,2,1,1,2,1,1,1,2,2,4,3,3,2,3,3,2,1,1,2
25210004,252100,4,1,1,1,2000,21,5,4,2,1,1,1,2, ,0, ,2,1,1,1,270,150,420,1,15,120,120,240,1,1,24,7,6,6,7,6,6,7,7,7,6,6,2,2,1,2,1,2,2,1,1,2,1,1,2,2,3,4,1,3,2,3,3,2,1,2
25240001,252400,1,1,1,1,1980,41,5,4,5,2,12,8,1,1,1,31,2,1,8,2,60,120,180,1,2,120,180,300,3,1,10,5,5,5,5,4,4,5,5,5,5,5,2,2,3,3,2,2,3,2,2,3,2,2,3,2,3,4,3,2,2,3,2,3,2,3
25240002,252400,2,1,1,2,1981,40,5,4,5,2,5,4,1,1,1,95,2,1,10,4,120,120,240,1,2,60,180,240,1,1,120,5,5,5,4,5,4,5,5,5,5,5,2,3,2,3,2,2,3,2,2,2,2,2,3,2,3,3,2,2,2,3,2,2,3,3
25240003,252400,3,1,1,2,2006,15,3,2,1,1,1,1,2, ,0, ,2,1,10,3,60,90,150,1,15,40,50,90,1,1,2,6,7,6,5,5,7,6,4,6,7,5,4,4,5,4,2,3,1,1,2,2,1,1,2,3,4,3,2,4,2,3,4,3,1,1
25240004,252400,4,1,1,1,2009,12,2,1,1,1,1,1,2, ,0, ,2,1,10,1,90,120,210,1,12,5,5,10,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
25260001,252600,1,1,1,1,1965,56,4,3,5,2,15,8,1,3,3,52,2,2, , , , ,0,2, , , ,0, ,2, ,6,6,6,4,4,5,2,3,5,5,5,5,5,5,6,1,1,1,1,1,1,1,1,1,1,3,2,1,2,2,2,2,3,2,2
25260002,252600,2,1,1,2,1969,52,4,3,5,2,1,1,2, ,0, ,2,2, , , , ,0,2, , , ,0, ,2, ,3,4,5,2,2,1,1,3,3,4,3,5,5,4,5,3,3,3,3,2,3,3,3,4,3,2,2,1,2,2,3,2,2,1,2
25260003,252600,3,1,1,1,1994,27,5,4,5,1,5,4,1,1,1,83,2,1,8,1,180,300,480,1,2,30,30,60,1,1,1,5,5,5,5,5,6,5,3,5,5,6,5,4,5,2,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,3,3,3,2,3
25260004,252600,4,1,1,2,1996,25,5,4,1,1,1,1,2, ,0, ,2,1,8,1,240,300,540,1,15,120,150,270,1,1,5,5,4,4,4,4,4,4,5,5,5,5,6,5,5,4,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,4,2,2
25260005,252600,5,1,1,2,1998,23,5,4,1,1,1,1,2, ,0, ,2,1,10,2,60,120,180,1,1,180,300,480,1,1,5,6,7,7,5,6,6,5,2,7,7,7,2,2,5,2,1,1,1,1,1,1,1,1,1,1,3,3,1,3,1,4,4,2,1,2
25270001,252700,1,1,1,1,1967,54,5,4,5,2,12,8,1,1,1,79,2,1,10,4,60,120,180,1,15,60,120,180,3,1,2,6,6,6,6,6,5,5,6,6,6,5,3,3,2,3,3,3,2,2,2,3,3,2,2,2,3,2,2,2,3,3,2,2,3,3
25270002,252700,2,1,1,2,1971,50,4,3,5,2,5,4,1,1,1,44,2,1,10,1,60,120,180,2, , , ,0, ,1, ,6,5,5,5,5,6,6,5,5,6,3,4,3,3,3,2,2,1,2,2,2,2,2,2,2,3,3,1,2,2,3,3,3,2,3
25270003,252700,3,1,1,2,1998,23,5,4,5,1,7,5,1,1,1,24,2,1,10,2,40,120,160,1,2,20,40,60,2,1,11,4,3,4,3,4,4,2,5,5,4,4,4,3,4,4,2,2,1,2,2,2,3,3,3,2,3,3,2,3,2,4,3,3,2,2
25270004,252700,4,1,1,1,2011,10,2,1,1,1,1,1,2, ,0, ,2,1,10,1,90,110,200,1,2,15,30,45,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
25300001,253000,1,1,1,2,1962,59,4,3,5,4,5,4,1,1,1,52,2,1,4,5,10,20,30,2, , , ,0, ,1,12,4,5,4,4,5,5,4,3,4,4,5,4,3,3,4,2,2,2,1,2,2,1,1,2,1,3,3,2,3,1,3,3,3,1,2
25300002,253000,2,1,1,2,1989,32,4,3,5,1,5,4,1,1,1,39,2,1,4,4,20,20,40,1,15,15,30,45,4,1,48,4,5,5,4,5,5,4,3,4,4,5,5,4,3,4,2,2,2,1,2,3,2,2,1,1,2,3,1,3,2,3,3,3,1,3
25310001,253100,1,0,1,1,1958,63,5,4,5,2,6,5,1,1,1,94,2,2, , , , ,0,1,16,30,30,60,1,2, ,5,6,6,6,5,6,5,6,5,6,5,2,2,1,2,2,3,2,2,2,1,2,2,2,1,2,3,2,3,3,2,2,2,1,1
25310002,253100,2,0,1,2,1962,59,4,3,5,2,1,1,2, ,0, ,2,1,10,4,30,90,120,2, , , ,0, ,1,5,6,6,6,6,7,6,6,6,6,6,5,2,2,3,2,3,2,3,2,2,2,3,2,2,2,2,3,1,3,3,3,3,4,2,1
25320001,253200,1,1,1,1,1947,74,4,3,5,2,3,3,2, ,0, ,2,1,10,5,5,5,10,2, , , ,0, ,1, ,4,3,4,4,4,5,4,3,4,4,5,4,5,5,4,3,2,2,3,2,2,3,1,2,1,3,2,2,3,2,2,2,3,2,1
25320002,253200,2,1,1,2,1955,66,2,1,5,2,1,1,2, ,0, ,2,1,10,5,5,5,10,2, , , ,0, ,1, ,4,5,4,4,5,5,4,3,4,5,5,4,3,5,4,2,2,2,3,2,2,3,2,1,1,3,2,2,3,2,2,2,3,2,2
25320003,253200,3,1,1,2,1978,43,5,4,5,2,5,4,1,1,1,44,2,1,2,4,20,30,50,1,16,10,20,30,1,1,48,3,4,4,3,4,3,3,3,4,3,4,5,5,4,4,2,3,2,3,2,2,3,2,1,1,3,2,1,3,2,3,2,3,2,2
25320004,253200,4,1,1,1,1980,41,4,3,5,2,5,4,1,1,1,75,2,1,2,4,20,90,110,1,16,20,30,50,1,1,60,3,4,4,4,5,4,3,3,4,4,5,4,3,3,4,3,2,2,2,3,2,3,2,1,1,3,2,1,3,1,3,2,3,1,1
25330001,253300,1,1,1,1,1970,51,5,4,5,2,6,5,1,1,1,15,1,1,2,5,20,60,80,1,2,5,5,10,4,1,8,4,5,4,3,4,5,4,3,4,5,5,4,3,3,4,2,1,2,2,2,1,3,2,2,1,3,2,1,3,2,2,1,3,1,1
25330002,253300,2,1,1,2,1972,49,5,4,5,2,5,4,1,1,1,44,1,1,10,4,20,30,50,1,15,30,30,60,1,1,24,4,4,3,3,4,4,3,4,3,4,5,4,3,3,4,2,2,2,3,2,1,2,2,1,1,3,2,1,3,2,2,2,3,1,2
25330004,253300,4,1,1,1,1942,79,3,2,5,2,1,1,2, ,0, ,1,1,10,6,5,10,15,2, , , ,0, ,1, ,4,4,4,4,4,3,3,3,4,5,5,4,3,5,4,2,2,2,3,2,2,3,2,1,1,3,2,1,2,2,2,1,3,2,1
25330005,253300,5,1,1,2,1946,75,3,2,5,2,1,1,2, ,0, ,1,2, , , , ,0,2, , , ,0, ,1, ,4,4,3,4,3,4,3,4,4,4,5,4,3,5,4,3,3,2,3,2,2,3,2,1,1,3,1,2,3,2,1,2,3,1,2
25340002,253400,2,1,1,2,1972,49,4,3,5,2,1,1,2, ,0, ,1,1,8,4,40,120,160,1,12,60,60,120,1,1,24,6,6,6,6,6,6,5,6,6,6,6,3,2,1,3,3,2,2,2,1,2,2,1,2,2,3,3,3,2,3,3,2,3,3,2
25350001,253500,1,1,1,1,1979,42,5,4,5,2,6,5,1,1,1,52,2,1,3,5,10,30,40,1,2,20,20,40,2,1,8,4,5,4,4,5,5,4,3,5,5,6,4,3,3,4,3,2,2,2,3,3,1,1,1,1,3,3,1,3,1,3,3,2,1,1
25350002,253500,2,1,1,2,1979,42,4,3,5,2,5,4,1,1,1,39,2,1,10,6,10,10,20,1,15,10,10,20,4,1,48,4,5,4,4,5,4,4,3,5,5,5,4,3,3,4,3,2,2,2,3,2,2,2,1,1,3,2,1,3,1,3,2,3,1,2
25360001,253600,1,1,1,1,1980,41,5,4,5,1,9,6,1,1,1,27,2,1,8,1,180,240,420,1,15,60,60,120,2,1,36,6,6,6,6,7,7,6,5,6,6,7,4,3,2,3,1,1,1,1,1,1,1,1,1,1,3,4,1,3,2,4,4,4,2,2
25370001,253700,1,1,1,1,1963,58,4,3,5,4,7,5,1,1,1,82,2,1,10,1,30,90,120,1,12,20,20,40,1,1,24,4,5,3,5,4,5,5,4,5,7,6,3,2,1,2,2,1,1,1,2,2,1,3,2,2,3,3,1,2,1,2,3,2,1,1
25370002,253700,2,1,1,1,2000,21,5,4,1,1,3,3,1,1,1,44,2,1,10,1,120,180,300,1,2,60,60,120,4,1,60,5,4,5,4,3,5,4,3,5,6,4,2,1,1,2,2,1,1,2,2,3,3,2,1,1,2,2,1,2,1,3,2,4,2,1
25480001,254800,1,1,1,2,1989,32,5,4,5,1,6,5,1,1,1,25,2,1,1,4,60,60,120,1,2,90,120,210,1,1,24,6,6,6,6,7,6,6,5,6,6,7,3,2,2,3,2,2,1,2,1,2,2,1,1,1,3,3,1,3,3,3,3,3,2,2
25480002,254800,2,1,1,2,1991,30,5,4,5,1,5,4,1,1,1,31,1,1,4,5,100,150,250,1,2,90,120,210,2,1,12,6,6,5,5,6,5,5,6,5,5,5,3,2,2,3,2,1,2,2,1,2,2,1,2,2,3,3,1,4,2,3,3,3,1,1
25490001,254900,1,1,1,1,1965,56,5,4,5,2,8,6,1,1,1,75,1,1,8,5,30,60,90,1,16,40,60,100,1,1,4,6,6,6,5,6,6,5,5,6,6,6,3,3,4,3,2,1,1,2,2,1,2,1,2,1,3,4,1,3,2,3,3,3,1,1
25490002,254900,2,1,1,2,1966,55,5,4,5,2,6,5,1,1,1,31,1,1,8,4,40,100,140,1,16,40,60,100,1,1,12,6,6,6,5,6,6,5,6,6,6,6,4,3,4,3,2,1,1,2,1,2,2,2,1,1,3,3,1,3,2,3,3,3,1,1
25490003,254900,3,1,1,2,1999,22,5,4,1,1,1,1,2, ,0, ,1,1,4,2,60,120,180,1,2,90,150,240,1,1,24,6,6,6,5,5,5,5,5,5,6,5,4,4,3,3,2,2,1,1,2,2,1,2,1,2,3,3,1,4,3,3,3,3,2,1
25500001,255000,1,1,1,2,1969,52,5,4,5,4,6,5,1,3,3,32,2,1,1,4,40,90,130,1,12,30,30,60,1,1,24,6,6,6,6,5,5,6,5,6,6,6,3,2,2,2,2,3,2,2,1,2,2,2,2,1,3,2,3,2,3,3,2,3,2,2
25500002,255000,2,1,1,1,1995,26,5,4,1,1,1,1,2, ,0, ,2,1,1,2,60,60,120,1,2,60,90,150,1,1,12,6,6,6,5,6,6,5,6,6,6,6,3,2,1,2,2,3,2,2,3,2,2,1,2,1,2,1,2,2,1,2,2,1,1,1
25550001,255500,1,1,1,1,1967,54,4,3,5,2,8,6,1,1,1,76,2,1,10,5,30,80,110,1,2,60,90,150,1,1,6,6,6,6,6,6,5,6,6,6,6,7,4,2,2,2,2,1,1,2,1,2,2,1,1,1,3,3,1,3,2,3,3,3,2,2
25550002,255500,2,1,1,2,1969,52,4,3,5,2,6,5,1,1,1,51,2,1,7,3,50,30,80,1,16,30,30,60,1,1,24,6,6,6,5,6,5,5,5,6,6,6,3,2,2,3,2,1,1,2,2,2,1,2,2,2,3,3,1,3,2,3,3,3,1,1
25550003,255500,3,1,1,2,2001,20,5,4,1,1,1,1,2, ,0, ,2,1,7,2,60,90,150,1,1,90,150,240,1,1,36,6,5,5,5,6,6,5,6,6,6,6,3,3,2,4,2,1,2,1,2,2,1,1,2,2,3,2,2,3,3,3,3,3,1,1
25550004,255500,4,1,1,2,2004,17,4,3,1,1,1,1,2, ,0, ,2,1,10,3,50,90,140,1,3,60,90,150,1,1,3,6,6,6,5,6,6,5,5,6,5,6,4,3,2,2,2,1,2,2,2,1,1,2,3,2,3,3,2,3,3,3,3,2,1,1
25560001,255600,1,1,1,1,1980,41,5,4,5,1,8,6,1,1,1,32,2,1,2,1,40,40,80,1,12,30,60,90,1,1,12,6,5,6,6,6,6,6,5,6,5,6,4,5,4,4,2,2,1,1,1,2,1,1,2,2,3,4,4,3,3,4,3,2,2,2
25570001,255700,1,1,1,1,1962,59,6,5,5,2,18,8,1,1,1,25,1,1,8,1,120,120,240,1,15,60,60,120,1,1,5,6,6,6,6,6,6,6,6,6,6,6,4,4,4,4,2,2,1,1,1,1,1,1,1,1,3,3,1,3,1,3,3,3,1,1
25570002,255700,2,1,1,2,1972,49,5,4,5,2,6,5,1,1,1,51,1,1,8,4,120,180,300,1,15,60,60,120,1,1,5,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,2,2,1,1,1,1,1,1,1,1,3,3,1,3,1,3,3,3,1,1
25570003,255700,3,1,1,1,2001,20,5,4,2,1,1,1,2, ,0, ,2,1,8,1,60,60,120,1,15,60,60,120,1,1, ,6,6,6,6,6,6,6,6,6,6,6,4,4,4,4,2,2,1,1,1,1,1,1,1,1,3,3,1,3,1,3,3,3,1,1
25570004,255700,4,1,1,1,2005,16,4,3,1,1,1,1,2, ,0, ,1,1,8,1,60,60,120,1,15,60,60,120,1,2, ,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,2,2,1,1,1,1,1,1,1,1,3,3,1,3,1,3,3,3,1,1
25580001,255800,1,1,1,2,1979,42,4,3,5,4,7,5,1,1,1,42,2,1,1,2,40,80,120,1,12,30,60,90,1,1,7,5,5,6,5,6,5,6,5,6,5,6,6,4,3,4,2,3,1,2,2,1,2,1,2,1,3,4,4,3,3,2,3,3,2,2
25610001,256100,1,1,1,1,1957,64,4,3,5,2,7,5,1,1,1,82,1,1,10,2,20,30,50,2, , , ,0, ,1,10,5,4,6,4,5,3,5,4,4,4,5,3,2,3,4,1,1,1,1,1,1,1,1,1,1,3,3,1,4,1,3,3,1,1,1
25610002,256100,2,1,1,2,1962,59,4,3,5,2,1,1,2, ,0, ,1,1,10,1,40,90,130,1,16,10,10,20,2,1,36,3,3,4,4,5,4,3,4,4,4,5,3,4,2,3,1,1,1,1,1,1,1,1,1,1,3,2,1,2,1,3,2,2,1,1
25610003,256100,3,1,1,1,1984,37,4,3,5,1,7,5,1,1,1,92,1,1,10,1,40,110,150,1,2,30,30,60,1,1,72,4,4,6,5,4,6,3,4,5,5,6,3,4,2,2,1,1,1,1,1,1,1,1,1,1,3,2,1,2,1,3,2,1,2,1
25610004,256100,4,1,1,1,1989,32,5,4,5,1,7,5,1,1,1,31,1,1,10,1,50,120,170,1,15,30,50,80,3,1,60,5,6,4,5,3,4,5,5,4,4,5,3,2,4,3,1,1,1,1,1,1,1,1,1,1,3,2,1,2,1,2,1,2,3,1
25640001,256400,1,1,1,1,1968,53,5,4,5,2,11,7,1,1,1,31,1,1,10,1,60,30,90,1,2,60,60,120,2,1,10,3,5,3,1,3,2,3,1,3,3,4,1,1,2,1,3,2,1,1,2,2,2,1,1,1,4,4,1,3,3,4,2,3,1,1
