,CustomerID,InvoiceNo,InvoiceDate,Quantity,UnitPrice,Country,TotalSales
6074,12720,565759,2011-09-06 13:46,25,0.42,Germany,10.5
6075,12720,565759,2011-09-06 13:46,3,18.0,Germany,54.0
6076,12720,565759,2011-09-06 13:46,24,0.39,Germany,9.36
6077,12720,565759,2011-09-06 13:46,4,3.75,Germany,15.0
6078,12720,565759,2011-09-06 13:46,6,4.95,Germany,29.700000000000003
6079,12720,565759,2011-09-06 13:46,6,2.95,Germany,17.700000000000003
6080,12720,565759,2011-09-06 13:46,5,2.95,Germany,14.75
6081,12720,565760,2011-09-06 13:47,10,1.65,Germany,16.5
6082,12526,565765,2011-09-06 14:19,10,2.08,Germany,20.8
6083,12526,565765,2011-09-06 14:19,10,2.08,Germany,20.8
6084,12526,565765,2011-09-06 14:19,10,2.08,Germany,20.8
6085,12526,565765,2011-09-06 14:19,8,1.95,Germany,15.6
6086,12526,565765,2011-09-06 14:19,6,3.25,Germany,19.5
6087,12526,565765,2011-09-06 14:19,12,1.25,Germany,15.0
6088,12526,565765,2011-09-06 14:19,6,2.95,Germany,17.700000000000003
6089,12526,565765,2011-09-06 14:19,6,2.95,Germany,17.700000000000003
6090,12526,565765,2011-09-06 14:19,12,0.85,Germany,10.2
6091,12526,565765,2011-09-06 14:19,6,2.95,Germany,17.700000000000003
6092,12526,565765,2011-09-06 14:19,6,2.55,Germany,15.299999999999999
6093,12526,565765,2011-09-06 14:19,12,1.95,Germany,23.4
6094,12526,565765,2011-09-06 14:19,12,1.95,Germany,23.4
6095,12526,565765,2011-09-06 14:19,12,1.65,Germany,19.799999999999997
6096,12526,565765,2011-09-06 14:19,12,1.65,Germany,19.799999999999997
6097,12526,565765,2011-09-06 14:19,12,1.65,Germany,19.799999999999997
6098,12526,565765,2011-09-06 14:19,12,1.65,Germany,19.799999999999997
6099,12526,565765,2011-09-06 14:19,12,0.83,Germany,9.959999999999999
6100,12526,565765,2011-09-06 14:19,16,1.25,Germany,20.0
6101,12526,565765,2011-09-06 14:19,16,1.25,Germany,20.0
6102,12526,565765,2011-09-06 14:19,6,4.15,Germany,24.900000000000002
6103,12526,565765,2011-09-06 14:19,24,0.42,Germany,10.08
6104,12526,565765,2011-09-06 14:19,24,0.42,Germany,10.08
6105,12526,565765,2011-09-06 14:19,24,0.42,Germany,10.08
6106,12526,565765,2011-09-06 14:19,3,4.95,Germany,14.850000000000001
6107,12526,565765,2011-09-06 14:19,3,4.95,Germany,14.850000000000001
6108,12526,565765,2011-09-06 14:19,12,1.45,Germany,17.4
6109,12526,565765,2011-09-06 14:19,12,1.25,Germany,15.0
6110,12526,565765,2011-09-06 14:19,2,18.0,Germany,36.0
6111,12569,565777,2011-09-06 14:53,6,2.25,Germany,13.5
6112,12569,565777,2011-09-06 14:53,8,4.95,Germany,39.6
6113,12569,565777,2011-09-06 14:53,6,5.95,Germany,35.7
6117,13814,566041,2011-09-08 13:48,12,1.45,Germany,17.4
6118,13814,566041,2011-09-08 13:48,12,1.45,Germany,17.4
6119,13814,566041,2011-09-08 13:48,24,0.55,Germany,13.200000000000001
6120,13814,566041,2011-09-08 13:48,24,0.55,Germany,13.200000000000001
6121,13814,566041,2011-09-08 13:48,24,0.55,Germany,13.200000000000001
6122,13814,566041,2011-09-08 13:48,48,0.55,Germany,26.400000000000002
6124,13814,566041,2011-09-08 13:48,12,1.45,Germany,17.4
6125,13814,566041,2011-09-08 13:48,24,3.75,Germany,90.0
6126,13814,566041,2011-09-08 13:48,24,3.75,Germany,90.0
6127,13814,566041,2011-09-08 13:48,24,3.75,Germany,90.0
6128,13814,566041,2011-09-08 13:48,24,3.75,Germany,90.0
6129,13814,566041,2011-09-08 13:48,24,1.25,Germany,30.0
6130,13814,566041,2011-09-08 13:48,24,1.25,Germany,30.0
6131,13814,566041,2011-09-08 13:48,48,1.25,Germany,60.0
6132,13814,566041,2011-09-08 13:48,24,1.95,Germany,46.8
6133,13814,566041,2011-09-08 13:48,24,1.25,Germany,30.0
6134,13814,566041,2011-09-08 13:48,24,1.25,Germany,30.0
6135,13814,566041,2011-09-08 13:48,12,2.89,Germany,34.68
6136,13814,566041,2011-09-08 13:48,8,4.95,Germany,39.6
6137,13814,566041,2011-09-08 13:48,6,4.95,Germany,29.700000000000003
6138,13814,566041,2011-09-08 13:48,12,2.1,Germany,25.200000000000003
6139,13814,566041,2011-09-08 13:48,24,1.45,Germany,34.8
6140,13814,566041,2011-09-08 13:48,24,1.45,Germany,34.8
6141,13814,566041,2011-09-08 13:48,12,1.95,Germany,23.4
6142,13814,566041,2011-09-08 13:48,12,1.45,Germany,17.4
6143,12592,566054,2011-09-08 15:04,10,1.65,Germany,16.5
6144,12592,566054,2011-09-08 15:04,20,1.65,Germany,33.0
6145,12592,566054,2011-09-08 15:04,12,1.95,Germany,23.4
6146,12592,566054,2011-09-08 15:04,20,1.65,Germany,33.0
6147,12592,566054,2011-09-08 15:04,12,1.95,Germany,23.4
6148,12592,566054,2011-09-08 15:04,20,1.65,Germany,33.0
6149,12592,566054,2011-09-08 15:04,20,0.85,Germany,17.0
6150,12592,566054,2011-09-08 15:04,10,0.85,Germany,8.5
6151,12592,566054,2011-09-08 15:04,1,18.0,Germany,18.0
6152,12569,566059,2011-09-08 15:22,4,8.5,Germany,34.0
6153,12569,566059,2011-09-08 15:22,4,8.5,Germany,34.0
6164,12635,566233,2011-09-11 11:04,12,1.45,Germany,17.4
6165,12635,566233,2011-09-11 11:04,12,0.95,Germany,11.399999999999999
6166,12635,566233,2011-09-11 11:04,12,0.83,Germany,9.959999999999999
6167,12635,566233,2011-09-11 11:04,12,1.65,Germany,19.799999999999997
6168,12635,566233,2011-09-11 11:04,12,1.65,Germany,19.799999999999997
6169,12635,566233,2011-09-11 11:04,8,1.25,Germany,10.0
6170,12635,566233,2011-09-11 11:04,8,0.83,Germany,6.64
6171,12635,566233,2011-09-11 11:04,16,1.65,Germany,26.4
6172,12635,566233,2011-09-11 11:04,6,2.55,Germany,15.299999999999999
6173,12635,566233,2011-09-11 11:04,48,0.63,Germany,30.240000000000002
6174,12635,566233,2011-09-11 11:04,6,2.1,Germany,12.600000000000001
6175,12635,566233,2011-09-11 11:04,6,2.95,Germany,17.700000000000003
6176,12635,566233,2011-09-11 11:04,12,1.65,Germany,19.799999999999997
6177,12635,566233,2011-09-11 11:04,10,2.08,Germany,20.8
6178,12635,566233,2011-09-11 11:04,12,1.25,Germany,15.0
6179,12635,566233,2011-09-11 11:04,12,1.25,Germany,15.0
6180,12635,566233,2011-09-11 11:04,12,0.83,Germany,9.959999999999999
6181,12635,566233,2011-09-11 11:04,12,0.83,Germany,9.959999999999999
6182,12635,566233,2011-09-11 11:04,12,0.83,Germany,9.959999999999999
6183,12635,566233,2011-09-11 11:04,12,0.83,Germany,9.959999999999999
6184,12635,566233,2011-09-11 11:04,24,0.83,Germany,19.919999999999998
6185,12635,566233,2011-09-11 11:04,100,0.04,Germany,4.0
6186,12635,566233,2011-09-11 11:04,24,0.29,Germany,6.959999999999999
6187,12635,566233,2011-09-11 11:04,24,0.12,Germany,2.88
6188,12635,566233,2011-09-11 11:04,24,0.12,Germany,2.88
6189,12635,566233,2011-09-11 11:04,12,0.39,Germany,4.68
6190,12635,566233,2011-09-11 11:04,12,0.83,Germany,9.959999999999999
6191,12635,566233,2011-09-11 11:04,24,0.19,Germany,4.5600000000000005
6192,12635,566233,2011-09-11 11:04,6,2.95,Germany,17.700000000000003
6193,12635,566233,2011-09-11 11:04,6,2.89,Germany,17.34
6194,12635,566233,2011-09-11 11:04,12,1.45,Germany,17.4
6195,12635,566233,2011-09-11 11:04,12,1.45,Germany,17.4
6196,12635,566233,2011-09-11 11:04,3,4.95,Germany,14.850000000000001
6197,12635,566233,2011-09-11 11:04,12,1.45,Germany,17.4
6198,12635,566233,2011-09-11 11:04,2,8.5,Germany,17.0
6199,12635,566233,2011-09-11 11:04,1,10.95,Germany,10.95
6200,12635,566233,2011-09-11 11:04,2,9.95,Germany,19.9
6201,12635,566233,2011-09-11 11:04,6,2.55,Germany,15.299999999999999
6202,12635,566233,2011-09-11 11:04,8,1.25,Germany,10.0
6203,12635,566233,2011-09-11 11:04,4,4.15,Germany,16.6
6204,12635,566233,2011-09-11 11:04,4,4.15,Germany,16.6
6205,12635,566233,2011-09-11 11:04,2,9.95,Germany,19.9
6206,12635,566233,2011-09-11 11:04,2,8.25,Germany,16.5
6207,12635,566233,2011-09-11 11:04,2,8.25,Germany,16.5
6208,12635,566233,2011-09-11 11:04,2,8.25,Germany,16.5
6209,12635,566233,2011-09-11 11:04,12,1.65,Germany,19.799999999999997
6210,12635,566233,2011-09-11 11:04,12,1.25,Germany,15.0
6211,12635,566233,2011-09-11 11:04,12,0.85,Germany,10.2
6212,12635,566233,2011-09-11 11:04,12,1.25,Germany,15.0
6213,12635,566233,2011-09-11 11:04,6,2.95,Germany,17.700000000000003
6214,12635,566233,2011-09-11 11:04,12,1.69,Germany,20.28
6215,12635,566233,2011-09-11 11:04,6,2.55,Germany,15.299999999999999
6216,12635,566233,2011-09-11 11:04,16,0.65,Germany,10.4
6217,12635,566233,2011-09-11 11:04,12,0.65,Germany,7.800000000000001
6218,12635,566233,2011-09-11 11:04,12,0.65,Germany,7.800000000000001
6219,12635,566233,2011-09-11 11:04,16,1.25,Germany,20.0
6220,12635,566233,2011-09-11 11:04,16,1.25,Germany,20.0
6221,12635,566233,2011-09-11 11:04,10,2.08,Germany,20.8
6222,12635,566233,2011-09-11 11:04,6,4.15,Germany,24.900000000000002
6223,12635,566233,2011-09-11 11:04,24,0.55,Germany,13.200000000000001
6224,12635,566233,2011-09-11 11:04,7,18.0,Germany,126.0
6225,12647,566267,2011-09-11 13:32,2,6.25,Germany,12.5
6226,12647,566267,2011-09-11 13:32,2,6.25,Germany,12.5
6227,12647,566267,2011-09-11 13:32,2,9.95,Germany,19.9
6228,12647,566267,2011-09-11 13:32,6,2.49,Germany,14.940000000000001
6229,12647,566267,2011-09-11 13:32,6,3.75,Germany,22.5
6230,12647,566267,2011-09-11 13:32,24,0.85,Germany,20.4
6231,12647,566267,2011-09-11 13:32,24,0.55,Germany,13.200000000000001
6232,12647,566267,2011-09-11 13:32,24,0.55,Germany,13.200000000000001
6233,12647,566267,2011-09-11 13:32,8,0.83,Germany,6.64
6234,12647,566267,2011-09-11 13:32,8,1.25,Germany,10.0
6235,12647,566267,2011-09-11 13:32,8,0.83,Germany,6.64
6236,12647,566267,2011-09-11 13:32,8,0.83,Germany,6.64
6237,12647,566267,2011-09-11 13:32,3,18.0,Germany,54.0
6238,12647,566267,2011-09-11 13:32,12,1.95,Germany,23.4
6239,12647,566267,2011-09-11 13:32,24,0.85,Germany,20.4
6240,12647,566267,2011-09-11 13:32,2,21.95,Germany,43.9
6241,12647,566267,2011-09-11 13:32,3,5.95,Germany,17.85
6242,12647,566267,2011-09-11 13:32,10,1.25,Germany,12.5
6243,12647,566267,2011-09-11 13:32,20,1.25,Germany,25.0
6244,13813,566268,2011-09-11 13:38,3,5.95,Germany,17.85
6245,13813,566268,2011-09-11 13:38,3,5.95,Germany,17.85
6246,13813,566268,2011-09-11 13:38,4,3.95,Germany,15.8
6247,13813,566268,2011-09-11 13:38,8,0.83,Germany,6.64
6248,13813,566268,2011-09-11 13:38,6,2.55,Germany,15.299999999999999
6249,13813,566268,2011-09-11 13:38,4,4.95,Germany,19.8
6250,13813,566268,2011-09-11 13:38,6,3.25,Germany,19.5
6251,13813,566268,2011-09-11 13:38,4,2.55,Germany,10.2
6252,13813,566268,2011-09-11 13:38,4,4.95,Germany,19.8
6253,13813,566268,2011-09-11 13:38,6,4.15,Germany,24.900000000000002
6254,13813,566268,2011-09-11 13:38,2,7.95,Germany,15.9
6255,13813,566268,2011-09-11 13:38,12,2.95,Germany,35.400000000000006
6256,13813,566268,2011-09-11 13:38,10,1.25,Germany,12.5
6257,13813,566268,2011-09-11 13:38,8,0.85,Germany,6.8
6258,13813,566268,2011-09-11 13:38,3,18.0,Germany,54.0
6259,12619,566586,2011-09-13 14:23,48,0.55,Germany,26.400000000000002
6260,12619,566586,2011-09-13 14:23,72,0.55,Germany,39.6
6261,12619,566586,2011-09-13 14:23,24,0.55,Germany,13.200000000000001
6262,12619,566586,2011-09-13 14:23,10,1.65,Germany,16.5
6263,12619,566586,2011-09-13 14:23,10,1.65,Germany,16.5
6264,12619,566586,2011-09-13 14:23,48,1.45,Germany,69.6
6265,12619,566586,2011-09-13 14:23,1,18.0,Germany,18.0
6266,12566,566739,2011-09-14 14:30,12,1.25,Germany,15.0
6267,12566,566739,2011-09-14 14:30,12,1.65,Germany,19.799999999999997
6268,12566,566739,2011-09-14 14:30,12,1.25,Germany,15.0
6269,12566,566739,2011-09-14 14:30,48,0.39,Germany,18.72
6270,12566,566739,2011-09-14 14:30,10,1.25,Germany,12.5
6271,12566,566739,2011-09-14 14:30,3,4.95,Germany,14.850000000000001
6272,12566,566739,2011-09-14 14:30,4,4.95,Germany,19.8
6273,12566,566739,2011-09-14 14:30,2,9.95,Germany,19.9
6274,12566,566739,2011-09-14 14:30,2,9.95,Germany,19.9
6275,12566,566739,2011-09-14 14:30,24,0.85,Germany,20.4
6276,12566,566739,2011-09-14 14:30,24,0.42,Germany,10.08
6277,12566,566739,2011-09-14 14:30,25,0.42,Germany,10.5
6278,12566,566739,2011-09-14 14:30,24,1.25,Germany,30.0
6279,12566,566739,2011-09-14 14:30,4,4.15,Germany,16.6
6280,12566,566739,2011-09-14 14:30,4,4.15,Germany,16.6
6281,12566,566739,2011-09-14 14:30,25,0.42,Germany,10.5
6282,12566,566739,2011-09-14 14:30,25,0.42,Germany,10.5
6283,12566,566739,2011-09-14 14:30,2,8.5,Germany,17.0
6284,12566,566739,2011-09-14 14:30,3,18.0,Germany,54.0
6285,12471,566984,2011-09-16 10:39,8,3.75,Germany,30.0
6286,12471,566984,2011-09-16 10:39,12,0.85,Germany,10.2
6287,12471,566984,2011-09-16 10:39,24,0.55,Germany,13.200000000000001
6288,12471,566984,2011-09-16 10:39,16,0.83,Germany,13.28
6289,12471,566984,2011-09-16 10:39,16,1.25,Germany,20.0
6290,12471,566984,2011-09-16 10:39,8,4.95,Germany,39.6
6291,12471,566984,2011-09-16 10:39,6,4.15,Germany,24.900000000000002
6292,12471,566984,2011-09-16 10:39,4,9.95,Germany,39.8
6293,12471,566984,2011-09-16 10:39,24,2.08,Germany,49.92
6294,12471,566984,2011-09-16 10:39,4,3.25,Germany,13.0
6295,12471,566984,2011-09-16 10:39,12,0.83,Germany,9.959999999999999
6296,12471,566984,2011-09-16 10:39,4,4.95,Germany,19.8
6297,12471,566984,2011-09-16 10:39,24,0.39,Germany,9.36
6298,12471,566984,2011-09-16 10:39,20,0.83,Germany,16.599999999999998
6299,12471,566984,2011-09-16 10:39,4,4.15,Germany,16.6
6300,12471,566984,2011-09-16 10:39,6,2.08,Germany,12.48
6301,12471,566984,2011-09-16 10:39,10,0.82,Germany,8.2
6302,12471,566984,2011-09-16 10:39,24,1.65,Germany,39.599999999999994
6303,12471,566984,2011-09-16 10:39,3,18.0,Germany,54.0
6305,12476,566987,2011-09-16 10:56,10,2.08,Germany,20.8
6306,12476,566987,2011-09-16 10:56,4,18.0,Germany,72.0
6307,12476,566987,2011-09-16 10:56,12,1.95,Germany,23.4
6308,12476,566987,2011-09-16 10:56,12,1.65,Germany,19.799999999999997
6309,12476,566987,2011-09-16 10:56,12,1.95,Germany,23.4
6310,12476,566987,2011-09-16 10:56,12,1.65,Germany,19.799999999999997
6311,12476,566987,2011-09-16 10:56,36,1.65,Germany,59.4
6312,12476,566987,2011-09-16 10:56,36,1.65,Germany,59.4
6313,12476,566987,2011-09-16 10:56,6,12.75,Germany,76.5
6314,12476,566987,2011-09-16 10:56,8,4.95,Germany,39.6
6315,12476,566987,2011-09-16 10:56,3,12.5,Germany,37.5
6316,12476,566987,2011-09-16 10:56,24,2.55,Germany,61.199999999999996
6317,12476,566987,2011-09-16 10:56,10,2.08,Germany,20.8
6318,12600,567134,2011-09-16 14:20,12,1.45,Germany,17.4
6319,12600,567134,2011-09-16 14:20,10,1.25,Germany,12.5
6320,12600,567134,2011-09-16 14:20,18,5.95,Germany,107.10000000000001
6321,12600,567134,2011-09-16 14:20,10,2.08,Germany,20.8
6322,12600,567134,2011-09-16 14:20,18,5.95,Germany,107.10000000000001
6328,12527,567291,2011-09-19 11:55,4,8.5,Germany,34.0
6329,12527,567291,2011-09-19 11:55,3,4.95,Germany,14.850000000000001
6330,12527,567291,2011-09-19 11:55,6,2.49,Germany,14.940000000000001
6331,12497,567298,2011-09-19 12:29,96,1.85,Germany,177.60000000000002
6332,12497,567298,2011-09-19 12:29,48,1.45,Germany,69.6
6333,12497,567298,2011-09-19 12:29,75,0.42,Germany,31.5
6334,12497,567298,2011-09-19 12:29,75,0.42,Germany,31.5
6335,12497,567298,2011-09-19 12:29,24,0.85,Germany,20.4
6336,12497,567298,2011-09-19 12:29,125,0.42,Germany,52.5
6337,12497,567298,2011-09-19 12:29,125,0.42,Germany,52.5
6338,12497,567298,2011-09-19 12:29,125,0.42,Germany,52.5
6339,12497,567298,2011-09-19 12:29,125,0.42,Germany,52.5
6340,12497,567298,2011-09-19 12:29,125,0.42,Germany,52.5
6341,12497,567298,2011-09-19 12:29,96,1.25,Germany,120.0
6342,12497,567298,2011-09-19 12:29,96,1.25,Germany,120.0
6343,12497,567298,2011-09-19 12:29,96,1.25,Germany,120.0
6344,12497,567298,2011-09-19 12:29,5,18.0,Germany,90.0
6345,12621,567305,2011-09-19 13:28,4,7.95,Germany,31.8
6346,12621,567305,2011-09-19 13:28,2,7.95,Germany,15.9
6347,12621,567305,2011-09-19 13:28,4,3.75,Germany,15.0
6348,12621,567305,2011-09-19 13:28,4,3.75,Germany,15.0
6349,12621,567305,2011-09-19 13:28,4,3.75,Germany,15.0
6350,12621,567305,2011-09-19 13:28,4,3.75,Germany,15.0
6351,12621,567305,2011-09-19 13:28,24,0.39,Germany,9.36
6352,12621,567305,2011-09-19 13:28,10,0.85,Germany,8.5
6353,12621,567305,2011-09-19 13:28,10,1.65,Germany,16.5
6354,12621,567305,2011-09-19 13:28,48,1.95,Germany,93.6
6355,12621,567305,2011-09-19 13:28,12,1.65,Germany,19.799999999999997
6356,12621,567305,2011-09-19 13:28,24,2.95,Germany,70.80000000000001
6357,12621,567305,2011-09-19 13:28,12,2.95,Germany,35.400000000000006
6358,12621,567305,2011-09-19 13:28,12,0.42,Germany,5.04
6359,12621,567305,2011-09-19 13:28,2,18.0,Germany,36.0
6360,12621,567336,2011-09-19 14:56,12,1.65,Germany,19.799999999999997
6361,12621,567336,2011-09-19 14:56,6,2.89,Germany,17.34
6362,12621,567336,2011-09-19 14:56,6,2.95,Germany,17.700000000000003
6364,12621,567336,2011-09-19 14:56,20,0.82,Germany,16.4
6365,12621,567336,2011-09-19 14:56,24,1.25,Germany,30.0
6366,12621,567336,2011-09-19 14:56,48,4.95,Germany,237.60000000000002
6367,12621,567336,2011-09-19 14:56,96,2.08,Germany,199.68
6368,12621,567336,2011-09-19 14:56,12,2.89,Germany,34.68
6369,12621,567336,2011-09-19 14:56,4,18.0,Germany,72.0
6370,12720,567512,2011-09-20 15:03,12,1.65,Germany,19.799999999999997
6371,12720,567512,2011-09-20 15:03,4,4.15,Germany,16.6
6372,12720,567512,2011-09-20 15:03,24,0.39,Germany,9.36
6373,12720,567512,2011-09-20 15:03,12,1.45,Germany,17.4
6374,12720,567512,2011-09-20 15:03,6,2.95,Germany,17.700000000000003
6375,12720,567512,2011-09-20 15:03,6,2.95,Germany,17.700000000000003
6376,12720,567512,2011-09-20 15:03,16,1.25,Germany,20.0
6377,12720,567512,2011-09-20 15:03,16,0.83,Germany,13.28
6378,12720,567512,2011-09-20 15:03,8,0.83,Germany,6.64
6380,12701,567578,2011-09-21 10:47,6,2.1,Germany,12.600000000000001
6381,12701,567578,2011-09-21 10:47,24,0.55,Germany,13.200000000000001
6382,12701,567578,2011-09-21 10:47,24,0.55,Germany,13.200000000000001
6383,12701,567578,2011-09-21 10:47,24,0.55,Germany,13.200000000000001
6384,12701,567578,2011-09-21 10:47,24,0.55,Germany,13.200000000000001
6385,12701,567578,2011-09-21 10:47,24,0.55,Germany,13.200000000000001
6386,12701,567578,2011-09-21 10:47,6,2.1,Germany,12.600000000000001
6387,12701,567578,2011-09-21 10:47,6,2.1,Germany,12.600000000000001
6388,12701,567578,2011-09-21 10:47,6,2.95,Germany,17.700000000000003
6389,12701,567578,2011-09-21 10:47,8,0.83,Germany,6.64
6390,12701,567578,2011-09-21 10:47,16,1.25,Germany,20.0
6391,12701,567578,2011-09-21 10:47,8,0.83,Germany,6.64
6392,12701,567578,2011-09-21 10:47,12,0.83,Germany,9.959999999999999
6393,12701,567578,2011-09-21 10:47,4,4.95,Germany,19.8
6394,12701,567578,2011-09-21 10:47,25,0.42,Germany,10.5
6395,12701,567578,2011-09-21 10:47,24,0.14,Germany,3.3600000000000003
6396,12701,567578,2011-09-21 10:47,24,0.39,Germany,9.36
6397,12701,567578,2011-09-21 10:47,12,1.25,Germany,15.0
6398,12701,567578,2011-09-21 10:47,12,1.69,Germany,20.28
6399,12701,567578,2011-09-21 10:47,8,1.95,Germany,15.6
6400,12701,567578,2011-09-21 10:47,6,3.75,Germany,22.5
6401,12701,567578,2011-09-21 10:47,20,0.42,Germany,8.4
6402,12701,567578,2011-09-21 10:47,2,7.95,Germany,15.9
6403,12701,567578,2011-09-21 10:47,2,7.95,Germany,15.9
6404,12701,567578,2011-09-21 10:47,3,4.95,Germany,14.850000000000001
6405,12701,567578,2011-09-21 10:47,4,4.15,Germany,16.6
6406,12701,567578,2011-09-21 10:47,4,4.15,Germany,16.6
6407,12701,567578,2011-09-21 10:47,24,0.39,Germany,9.36
6408,12701,567578,2011-09-21 10:47,24,0.83,Germany,19.919999999999998
6409,12701,567578,2011-09-21 10:47,20,0.83,Germany,16.599999999999998
6410,12701,567578,2011-09-21 10:47,24,0.39,Germany,9.36
6411,12701,567578,2011-09-21 10:47,2,18.0,Germany,36.0
6412,12520,567666,2011-09-21 15:23,24,0.39,Germany,9.36
6413,12520,567666,2011-09-21 15:23,24,0.39,Germany,9.36
6414,12520,567666,2011-09-21 15:23,24,0.39,Germany,9.36
6415,12520,567666,2011-09-21 15:23,5,4.95,Germany,24.75
6416,12520,567666,2011-09-21 15:23,3,5.45,Germany,16.35
6417,12520,567666,2011-09-21 15:23,4,4.95,Germany,19.8
6418,12520,567666,2011-09-21 15:23,6,2.55,Germany,15.299999999999999
6419,12520,567666,2011-09-21 15:23,24,0.85,Germany,20.4
6420,12520,567666,2011-09-21 15:23,8,0.85,Germany,6.8
6421,12520,567666,2011-09-21 15:23,6,2.95,Germany,17.700000000000003
6422,12520,567666,2011-09-21 15:23,12,0.39,Germany,4.68
6423,12520,567666,2011-09-21 15:23,18,2.89,Germany,52.02
6424,12520,567666,2011-09-21 15:23,24,0.39,Germany,9.36
6425,12520,567666,2011-09-21 15:23,6,3.25,Germany,19.5
6426,12520,567666,2011-09-21 15:23,6,3.25,Germany,19.5
6427,12520,567666,2011-09-21 15:23,12,1.95,Germany,23.4
6428,12520,567666,2011-09-21 15:23,12,0.85,Germany,10.2
6429,12520,567666,2011-09-21 15:23,16,1.69,Germany,27.04
6430,12520,567666,2011-09-21 15:23,5,2.1,Germany,10.5
6431,12520,567666,2011-09-21 15:23,6,4.95,Germany,29.700000000000003
6432,12520,567666,2011-09-21 15:23,3,4.95,Germany,14.850000000000001
6433,12520,567666,2011-09-21 15:23,12,0.42,Germany,5.04
6434,12520,567666,2011-09-21 15:23,8,1.65,Germany,13.2
6435,12520,567666,2011-09-21 15:23,12,1.65,Germany,19.799999999999997
6436,12520,567666,2011-09-21 15:23,12,0.42,Germany,5.04
6437,12520,567666,2011-09-21 15:23,12,2.95,Germany,35.400000000000006
6438,12520,567666,2011-09-21 15:23,4,4.15,Germany,16.6
6439,12520,567666,2011-09-21 15:23,4,4.15,Germany,16.6
6440,12520,567666,2011-09-21 15:23,4,18.0,Germany,72.0
6441,12520,567666,2011-09-21 15:23,12,1.45,Germany,17.4
6442,12520,567666,2011-09-21 15:23,12,1.45,Germany,17.4
6443,12609,567904,2011-09-22 16:34,4,4.95,Germany,19.8
6444,12609,567904,2011-09-22 16:34,10,1.65,Germany,16.5
6445,12609,567904,2011-09-22 16:34,10,1.65,Germany,16.5
6446,12609,567904,2011-09-22 16:34,10,1.65,Germany,16.5
6447,12609,567904,2011-09-22 16:34,4,4.15,Germany,16.6
6448,12609,567904,2011-09-22 16:34,4,4.15,Germany,16.6
6449,12609,567904,2011-09-22 16:34,8,2.25,Germany,18.0
6450,12609,567904,2011-09-22 16:34,12,0.83,Germany,9.959999999999999
6451,12609,567904,2011-09-22 16:34,6,2.89,Germany,17.34
6452,12609,567904,2011-09-22 16:34,12,1.45,Germany,17.4
6453,12609,567904,2011-09-22 16:34,3,6.25,Germany,18.75
6454,12609,567904,2011-09-22 16:34,3,6.25,Germany,18.75
6455,12609,567904,2011-09-22 16:34,6,3.75,Germany,22.5
6456,12609,567904,2011-09-22 16:34,12,2.08,Germany,24.96
