pid,hid,mar_20,mar_21,income_20,income_21,ott_score_20,ott_score_21,ott_change,sns_score_20,sns_score_21,sns_change,pc_ability_20,pc_ability_21,pc_change,smart_ability_20,smart_ability_21,smart_change,esteem20,esteem21,esteem_change
51730002,517300,1,1,1,1,7,8,1,0,0,0,3.095238095,3.19047619,0.095238095,3.88,3.88,0,26,29,3
51750001,517500,1,1,5,5,7,6,-1,0,0,0,2.142857143,2.19047619,0.047619048,3.4,2.6,-0.8,32,27,-5
51750002,517500,1,1,1,1,0,9,9,0,0,0,1,3,2,1,3.36,2.36,29,26,-3
51770001,517700,0,0,2,3,0,9,9,0,0,0,1,1.666666667,0.666666667,2.32,1.92,-0.4,27,26,-1
51790001,517900,1,1,6,7,6,6,0,0,0,0,1.666666667,2.047619048,0.380952381,3.44,2.52,-0.92,29,29,0
51790002,517900,1,1,1,1,4,7,3,0,0,0,1.523809524,2.333333333,0.80952381,3.44,3.32,-0.12,25,32,7
51800001,518000,1,1,5,5,3,6,3,0,0,0,2.904761905,3.523809524,0.619047619,3.04,4.56,1.52,32,31,-1
51800002,518000,1,1,1,4,3,6,3,0,0,0,1.380952381,3.714285714,2.333333333,3.2,4.6,1.4,31,31,0
51810001,518100,1,1,4,5,0,7,7,0,0,0,1,1,0,1.76,1.8,0.04,26,25,-1
51810002,518100,1,1,1,1,0,7,7,0,0,0,1,1,0,1.72,1.84,0.12,23,26,3
51830002,518300,0,0,3,3,0,0,0,0,0,0,1,1,0,1.48,1,-0.48,30,23,-7
51850001,518500,1,1,6,8,6,8,2,4.25,0,-4.25,2.952380952,2.904761905,-0.047619048,3.16,3.36,0.2,29,32,3
51850002,518500,1,1,1,1,0,6,6,0,0,0,2.714285714,2.666666667,-0.047619048,3.12,3.12,0,30,32,2
51880001,518800,0,0,5,4,6,6,0,0,0,0,2.476190476,1.619047619,-0.857142857,2.92,2.32,-0.6,32,31,-1
51910001,519100,1,1,7,6,5,5,0,4,0,-4,2,4.714285714,2.714285714,2.6,5,2.4,31,30,-1
51910002,519100,1,1,4,4,9,7,-2,4,4.5,0.5,1.952380952,3.571428571,1.619047619,2.52,5,2.48,30,28,-2
51920001,519200,1,1,5,4,0,0,0,0,2.75,2.75,1.666666667,3.476190476,1.80952381,2.44,4.96,2.52,34,33,-1
51920002,519200,1,1,1,1,0,0,0,0,0,0,1.619047619,1.523809524,-0.095238095,2.44,2.48,0.04,33,33,0
51930001,519300,0,0,4,4,7,7,0,4.5,2.5,-2,1.80952381,3.952380952,2.142857143,2.32,5,2.68,25,23,-2
51930002,519300,0,0,1,1,7,7,0,4.75,4,-0.75,3.571428571,4.285714286,0.714285714,3.8,5,1.2,31,26,-5
51940001,519400,1,1,6,6,7,7,0,4.5,3.5,-1,2.666666667,3.523809524,0.857142857,2.8,5,2.2,30,30,0
51940002,519400,1,1,1,4,6,6,0,0,3.75,3.75,2.571428571,3.238095238,0.666666667,3.2,5,1.8,25,29,4
51940003,519400,0,0,6,4,6,6,0,2,4,2,3.047619048,4.714285714,1.666666667,3.24,5,1.76,26,29,3
51940004,519400,0,0,1,1,6,6,0,2,4,2,3.571428571,5,1.428571429,3.08,5,1.92,26,24,-2
51950001,519500,1,1,8,6,5,5,0,2.25,3.75,1.5,3.285714286,4.80952381,1.523809524,3.52,5,1.48,26,27,1
51950002,519500,1,1,1,1,6,6,0,0,3.25,3.25,3.095238095,4.666666667,1.571428571,3.76,5,1.24,32,29,-3
51960001,519600,1,1,8,6,0,0,0,0,3.75,3.75,2.476190476,4.666666667,2.19047619,3.16,5,1.84,33,26,-7
51960002,519600,1,1,1,1,0,0,0,0,3.75,3.75,3.19047619,4.571428571,1.380952381,3.8,5,1.2,33,24,-9
51970001,519700,1,1,6,5,6,6,0,0,3.25,3.25,2.333333333,3.380952381,1.047619048,2.72,5,2.28,32,27,-5
51970002,519700,1,1,1,1,0,0,0,0,3,3,2.619047619,3.19047619,0.571428571,3.04,4.84,1.8,30,27,-3
51970003,519700,0,0,7,5,7,7,0,2,4.75,2.75,3.80952381,4.80952381,1,3.88,5,1.12,33,27,-6
51980001,519800,1,1,6,5,0,0,0,0,3,3,2.619047619,2.952380952,0.333333333,3.44,5,1.56,34,33,-1
51980002,519800,1,1,6,4,0,0,0,0,4.75,4.75,2.380952381,2.571428571,0.19047619,3.12,4.16,1.04,32,29,-3
51980003,519800,0,0,1,1,6,6,0,2.75,3.25,0.5,3.952380952,4.714285714,0.761904762,3.84,5,1.16,32,29,-3
51990001,519900,0,0,5,4,6,5,-1,4,3.25,-0.75,2.666666667,4.476190476,1.80952381,2.88,5,2.12,33,23,-10
51990002,519900,0,0,5,4,6,5,-1,5.25,3.75,-1.5,2.904761905,4.619047619,1.714285714,2.84,5,2.16,29,29,0
52000001,520000,1,1,5,5,0,0,0,0,3,3,2.476190476,3.571428571,1.095238095,2.48,5,2.52,25,26,1
52000002,520000,1,1,6,5,5,5,0,4,3.75,-0.25,3.142857143,2.571428571,-0.571428571,2.76,5,2.24,25,26,1
52000003,520000,0,0,1,1,6,6,0,4.75,4,-0.75,3.619047619,5,1.380952381,3.36,5,1.64,31,28,-3
52010001,520100,1,1,6,5,0,0,0,0,0,0,1,1,0,2.16,2.04,-0.12,28,25,-3
52010002,520100,1,1,1,1,0,0,0,0,0,0,1,1,0,1.8,1.88,0.08,27,25,-2
52030002,520300,1,1,1,1,0,0,0,0,0,0,1,1,0,1.68,1.36,-0.32,23,28,5
52040001,520400,1,1,6,5,7,7,0,0,0,0,1,1.80952381,0.80952381,2.52,3.08,0.56,28,29,1
52040002,520400,1,1,1,1,5,5,0,0,0,0,1,1,0,2.92,2.6,-0.32,27,29,2
52070001,520700,1,1,6,7,0,0,0,0,0,0,2.714285714,4.428571429,1.714285714,4,3.8,-0.2,31,31,0
52070002,520700,1,1,1,1,3,7,4,0,0,0,3.285714286,2.904761905,-0.380952381,4.08,3.88,-0.2,31,28,-3
52070003,520700,0,0,1,1,6,5,-1,4.5,6,1.5,2.571428571,5,2.428571429,3.28,5,1.72,31,33,2
52110001,521100,0,0,2,2,0,0,0,0,0,0,1,1.047619048,0.047619048,1,1.04,0.04,26,25,-1
52130001,521300,0,0,3,4,0,0,0,0,0,0,1,1,0,1.12,1.04,-0.08,24,26,2
52140001,521400,0,0,2,4,0,0,0,0,0,0,1,1,0,1.08,1,-0.08,28,22,-6
52160002,521600,0,0,2,3,0,0,0,0,0,0,1,1,0,1.12,1.08,-0.04,30,24,-6
52170001,521700,0,0,3,4,0,0,0,0,0,0,1,1.047619048,0.047619048,1.12,1.2,0.08,28,31,3
52180001,521800,0,0,6,6,7,9,2,4,3.75,-0.25,3.380952381,3.142857143,-0.238095238,3.4,3.6,0.2,27,28,1
52190002,521900,1,1,5,9,7,6,-1,3.75,3.5,-0.25,3.047619048,3.428571429,0.380952381,3.64,3.64,0,32,30,-2
52200002,522000,1,0,3,4,0,0,0,0,0,0,1,1.047619048,0.047619048,1.04,1.24,0.2,27,27,0
52210001,522100,0,0,3,1,0,0,0,0,0,0,1,1,0,1.24,1.08,-0.16,25,27,2
52220002,522200,1,1,1,1,8,6,-2,0,0,0,1.619047619,2.904761905,1.285714286,2.08,3.52,1.44,28,29,1
52230001,522300,1,1,7,8,8,5,-3,0,0,0,1.714285714,3.047619048,1.333333333,2.04,3.28,1.24,20,29,9
52230002,522300,1,1,3,4,7,5,-2,0,0,0,1.80952381,3.380952381,1.571428571,2.04,3.56,1.52,24,29,5
52230003,522300,0,0,1,4,8,6,-2,4.5,0,-4.5,3.761904762,3.523809524,-0.238095238,4.8,3.44,-1.36,26,29,3
52230004,522300,0,0,1,1,7,6,-1,2,0,-2,3.333333333,3.523809524,0.19047619,3.84,4.2,0.36,21,29,8
52240001,522400,1,1,1,1,0,0,0,0,0,0,1,1,0,1.16,1.28,0.12,29,27,-2
52240002,522400,1,1,1,1,0,0,0,0,0,0,1,1.047619048,0.047619048,1.16,1.44,0.28,29,28,-1
52240003,522400,1,1,7,8,7,6,-1,0,0,0,2.761904762,1.523809524,-1.238095238,3.72,2.88,-0.84,28,29,1
52240004,522400,1,1,10,12,7,5,-2,3,3,0,3.571428571,3.333333333,-0.238095238,3.92,3.44,-0.48,29,29,0
52240005,522400,0,0,5,6,7,7,0,2,0,-2,4.380952381,2.571428571,-1.80952381,4.24,3.32,-0.92,28,29,1
52240006,522400,0,0,1,1,6,6,0,0,0,0,3.666666667,3.095238095,-0.571428571,4.52,3.48,-1.04,28,29,1
52250001,522500,1,1,1,1,0,0,0,0,0,0,1,1,0,1.2,1,-0.2,29,25,-4
52250002,522500,1,1,3,3,0,0,0,0,0,0,1,1.285714286,0.285714286,1,1.8,0.8,24,25,1
52260002,522600,1,1,4,4,0,6,6,0,0,0,1,1.095238095,0.095238095,1,1.64,0.64,26,25,-1
52270001,522700,1,#N/A,5,#N/A,0,#N/A,#N/A,0,#N/A,#N/A,1,#N/A,#N/A,1,#N/A,#N/A,24,#N/A,#N/A
52270002,522700,1,0,1,4,0,7,7,0,0,0,1,1.285714286,0.285714286,1.6,1.64,0.04,23,23,0
52280001,522800,1,1,7,5,0,6,6,0,0,0,1,1,0,2.08,1.68,-0.4,26,27,1
52280002,522800,1,1,1,1,0,6,6,0,0,0,1,1.333333333,0.333333333,2.04,1.64,-0.4,21,26,5
52280003,522800,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,25,25,0
52290001,522900,1,1,3,3,0,4,4,0,0,0,1,1.857142857,0.857142857,1.16,2.36,1.2,28,27,-1
52290002,522900,1,1,3,3,0,7,7,0,0,0,1,1.238095238,0.238095238,1.92,1.64,-0.28,29,24,-5
52300001,523000,1,1,5,4,4,6,2,0,0,0,1.571428571,1.523809524,-0.047619048,2.08,1.96,-0.12,29,21,-8
52300002,523000,1,1,1,1,4,6,2,0,0,0,1.761904762,1.285714286,-0.476190476,2.36,2.16,-0.2,29,23,-6
52300003,523000,0,0,1,1,8,6,-2,2,2,0,3.714285714,2.285714286,-1.428571429,3.76,3.4,-0.36,29,24,-5
52300004,523000,0,0,1,1,5,6,1,1.75,1.75,0,3.80952381,2.333333333,-1.476190476,3.96,3.28,-0.68,29,25,-4
52310001,523100,0,0,3,3,6,5,-1,0,0,0,1.523809524,3.238095238,1.714285714,3.08,3.68,0.6,27,32,5
52310002,523100,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1.2,0.2,25,29,4
52320001,523200,0,0,3,3,0,0,0,0,0,0,1,1,0,1.44,1.12,-0.32,27,31,4
52330001,523300,1,1,3,3,0,0,0,0,0,0,1,1,0,1,1.32,0.32,34,26,-8
52330002,523300,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,27,24,-3
52350001,523500,0,0,3,3,9,9,0,0,0,0,1,2.619047619,1.619047619,2.04,3,0.96,25,31,6
52360001,523600,1,1,5,6,0,4,4,0,0,0,1.047619048,1.142857143,0.095238095,2,2.8,0.8,24,31,7
52360002,523600,1,1,2,2,0,0,0,0,0,0,1,1,0,1.08,1.52,0.44,25,24,-1
52370001,523700,1,1,3,3,0,0,0,0,0,0,1,1,0,1.52,1.16,-0.36,28,26,-2
52370002,523700,1,1,1,1,0,0,0,0,0,0,1,1,0,1.68,1.12,-0.56,26,28,2
52400001,524000,1,1,4,4,0,0,0,0,0,0,2.238095238,1.666666667,-0.571428571,3.04,3.2,0.16,30,34,4
52400002,524000,1,1,1,1,0,5,5,0,0,0,1.19047619,1.80952381,0.619047619,2.68,3.24,0.56,33,33,0
52400003,524000,0,0,1,1,4,6,2,3.5,7.5,4,5,5,0,4.64,5,0.36,25,31,6
52410001,524100,0,0,1,2,0,0,0,0,0,0,1,1,0,1,1.04,0.04,27,28,1
52420001,524200,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,23,22,-1
52430001,524300,1,1,3,3,0,0,0,0,0,0,1,1,0,1.24,1.16,-0.08,26,25,-1
52430002,524300,1,1,1,1,0,0,0,0,0,0,1,1,0,1.2,1.12,-0.08,24,26,2
52440003,524400,1,1,1,1,5,5,0,3,2.25,-0.75,1.142857143,1,-0.142857143,2,2.24,0.24,26,26,0
52450001,524500,1,1,3,3,0,0,0,0,0,0,1,1,0,1.2,1.04,-0.16,27,27,0
52450002,524500,1,1,1,1,0,0,0,0,0,0,1,1,0,1.16,1,-0.16,25,33,8
52460001,524600,1,1,3,3,0,0,0,0,0,0,1,1,0,1.16,1.24,0.08,28,26,-2
52460002,524600,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,27,29,2
52470001,524700,1,1,3,3,0,0,0,0,0,0,1,1,0,1.16,1,-0.16,24,33,9
52470002,524700,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,26,32,6
52480001,524800,1,1,4,3,0,0,0,0,0,0,1,1,0,1.12,1.12,0,23,29,6
52480002,524800,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1.04,0.04,25,30,5
52490001,524900,1,1,4,4,0,0,0,0,0,0,1.19047619,1.952380952,0.761904762,2.08,2.84,0.76,30,27,-3
52490002,524900,1,1,1,1,0,0,0,0,0,0,1,1,0,1.12,1,-0.12,26,28,2
52490003,524900,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,26,27,1
52490004,524900,1,1,1,1,0,5,5,0,0,0,1.428571429,1.761904762,0.333333333,2.36,3,0.64,28,27,-1
52490005,524900,0,0,5,6,4,6,2,1.25,6.75,5.5,4.095238095,5,0.904761905,4.52,5,0.48,27,29,2
52490006,524900,0,0,5,6,5,6,1,1.25,4.75,3.5,4.904761905,5,0.095238095,5,5,0,28,27,-1
52500001,525000,1,1,4,4,0,0,0,0,0,0,1,1,0,2.08,1.92,-0.16,27,29,2
52500002,525000,1,1,1,1,0,0,0,0,0,0,1,1,0,2.2,1.92,-0.28,24,28,4
52500005,525000,0,0,5,5,5,6,1,2,4.5,2.5,4.80952381,5,0.19047619,5,5,0,30,28,-2
52510001,525100,1,1,4,5,0,0,0,0,0,0,1,1,0,2.08,2.08,0,27,30,3
52510002,525100,1,1,1,1,0,4,4,0,0,0,1.380952381,1.428571429,0.047619048,2.12,2.6,0.48,25,31,6
52510003,525100,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,27,26,-1
52510005,525100,0,0,6,6,6,5,-1,3.5,5,1.5,4.380952381,5,0.619047619,4.52,5,0.48,28,32,4
52520001,525200,1,1,3,1,0,0,0,0,0,0,1.095238095,1,-0.095238095,2.16,1.12,-1.04,29,20,-9
52520002,525200,1,1,1,3,0,0,0,0,0,0,1,1,0,1.6,1.16,-0.44,27,26,-1
52520003,525200,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,30,28,-2
52530001,525300,0,0,2,2,0,0,0,0,0,0,1,1,0,1,1,0,26,30,4
52540001,525400,0,0,2,2,0,0,0,0,0,0,1,1,0,1,1,0,24,29,5
52550001,525500,0,0,3,3,0,0,0,0,0,0,1,1,0,1.52,1.36,-0.16,27,30,3
52560001,525600,1,1,3,2,0,0,0,0,0,0,1,1,0,2.12,2,-0.12,30,28,-2
52560002,525600,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1.2,0.2,27,26,-1
52570001,525700,0,0,2,2,0,0,0,0,0,0,1,1,0,1,1,0,30,30,0
52580001,525800,1,1,3,3,0,0,0,0,0,0,1,1,0,1.76,1.08,-0.68,28,27,-1
52580002,525800,1,1,1,1,0,0,0,0,0,0,1,1,0,1.56,1.16,-0.4,26,27,1
52590001,525900,1,1,3,3,0,0,0,0,0,0,1,1,0,1.28,1.12,-0.16,26,28,2
52590002,525900,1,1,1,1,0,0,0,0,0,0,1,1,0,1.24,1.12,-0.12,27,27,0
52600001,526000,1,1,3,3,0,0,0,0,0,0,1,1,0,1.24,1.4,0.16,29,30,1
52600002,526000,1,1,1,1,0,0,0,0,0,0,1,1,0,1.24,1.12,-0.12,28,25,-3
52610001,526100,0,0,2,2,0,0,0,0,0,0,1,1,0,1.04,1,-0.04,27,27,0
52620001,526200,1,1,3,3,0,0,0,0,0,0,1,1.095238095,0.095238095,1.2,1.4,0.2,25,26,1
52620002,526200,1,1,1,1,0,0,0,0,0,0,1,1,0,1.04,1.24,0.2,28,28,0
52630001,526300,1,1,6,6,0,0,0,0,0,0,2.857142857,2.952380952,0.095238095,3.56,3.68,0.12,28,25,-3
52630002,526300,1,1,5,5,4,4,0,9,4,-5,5,5,0,5,5,0,31,33,2
52630004,526300,0,0,1,1,6,7,1,3.75,6,2.25,2.952380952,4.761904762,1.80952381,3.36,4.56,1.2,23,31,8
52640001,526400,0,0,2,2,0,0,0,0,0,0,1,1,0,1.04,1.04,0,27,26,-1
52640002,526400,0,0,1,5,5,5,0,2.5,5.25,2.75,5,4.19047619,-0.80952381,5,4.2,-0.8,27,28,1
52660001,526600,1,1,3,3,0,0,0,0,0,0,1,1,0,1.12,1.32,0.2,29,26,-3
52660002,526600,1,1,1,1,0,0,0,0,0,0,1,1.047619048,0.047619048,1.12,1.24,0.12,29,29,0
52680001,526800,1,1,3,3,0,0,0,0,0,0,1,1,0,1.2,1.04,-0.16,33,31,-2
52680002,526800,1,1,1,3,0,0,0,0,0,0,1,1,0,1,1.32,0.32,29,25,-4
52690001,526900,1,1,5,5,0,0,0,0,0,0,1,1,0,2.32,2.88,0.56,24,29,5
52690002,526900,1,1,1,1,6,6,0,0,0,0,1,1,0,2.84,2.64,-0.2,31,28,-3
52690003,526900,0,0,5,6,4,5,1,2,2,0,3.238095238,3.476190476,0.238095238,4.2,4,-0.2,33,25,-8
52690004,526900,0,0,5,6,4,5,1,1.25,1.25,0,3.619047619,4.428571429,0.80952381,4.6,4.72,0.12,29,29,0
52700001,527000,1,1,5,4,0,0,0,0,0,0,1.571428571,2.19047619,0.619047619,3.04,3.44,0.4,31,26,-5
52700002,527000,1,1,1,1,0,7,7,0,0,0,1,1.285714286,0.285714286,2.04,2.68,0.64,26,28,2
52700004,527000,0,0,5,6,5,7,2,3.5,3,-0.5,5,5,0,5,5,0,26,32,6
52710002,527100,1,1,5,5,6,8,2,3.25,3.75,0.5,4.047619048,4.428571429,0.380952381,4.16,4.12,-0.04,32,28,-4
52740002,527400,0,0,3,3,0,0,0,0,0,0,1,1,0,1.6,1.36,-0.24,28,23,-5
52750002,527500,1,1,3,3,0,0,0,0,0,0,1,1,0,1.16,1.08,-0.08,26,25,-1
52760001,527600,1,#N/A,5,#N/A,6,#N/A,#N/A,4,#N/A,#N/A,3.761904762,#N/A,#N/A,3.92,#N/A,#N/A,32,#N/A,#N/A
52770001,527700,0,0,2,2,0,0,0,0,0,0,1,1,0,1,1.12,0.12,24,20,-4
52780002,527800,1,1,5,3,6,9,3,4,3.5,-0.5,4,3.285714286,-0.714285714,4.32,3.6,-0.72,33,29,-4
52790002,527900,1,1,4,5,0,0,0,0,0,0,2.523809524,2,-0.523809524,3.04,2.56,-0.48,27,29,2
52800002,528000,1,1,5,5,6,8,2,4.75,5.25,0.5,4.095238095,4.095238095,0,4.36,4.08,-0.28,35,34,-1
52810001,528100,1,#N/A,2,#N/A,0,#N/A,#N/A,0,#N/A,#N/A,1,#N/A,#N/A,1,#N/A,#N/A,27,#N/A,#N/A
52810002,528100,1,0,2,3,0,0,0,0,0,0,1,1,0,1,1,0,26,27,1
52830001,528300,0,1,5,5,9,4,-5,4.75,4,-0.75,4.380952381,4.80952381,0.428571429,4.4,4.68,0.28,32,31,-1
52840002,528400,1,1,7,8,5,8,3,0,0,0,3.619047619,3.761904762,0.142857143,4.16,4.68,0.52,32,30,-2
52840003,528400,1,1,1,1,9,9,0,2.25,0,-2.25,3.714285714,3.714285714,0,3.8,4.52,0.72,30,27,-3
52840004,528400,0,0,1,1,9,9,0,2.75,4,1.25,4.047619048,4.333333333,0.285714286,3.84,4.8,0.96,30,27,-3
52880001,528800,0,0,2,3,0,0,0,0,0,0,1,1,0,1,1.12,0.12,32,28,-4
52900001,529000,1,1,7,8,6,5,-1,0,0,0,3.571428571,4.523809524,0.952380952,4,4.64,0.64,32,29,-3
52900002,529000,1,1,1,1,6,6,0,0,0,0,3.285714286,4.047619048,0.761904762,4.16,4.52,0.36,26,30,4
52900003,529000,0,0,1,1,5,5,0,0,0,0,2.666666667,3.095238095,0.428571429,3.28,2.92,-0.36,#VALUE!,#VALUE!,#VALUE!
52910002,529100,1,1,2,2,4,4,0,1.25,1.25,0,3.047619048,3.523809524,0.476190476,3.24,4.16,0.92,30,29,-1
52930001,529300,1,1,6,5,6,6,0,4.75,3.75,-1,3,4.714285714,1.714285714,3.48,5,1.52,33,29,-4
52930002,529300,1,1,5,1,6,6,0,2.75,5,2.25,3.238095238,3.761904762,0.523809524,3.52,5,1.48,24,28,4
52930004,529300,0,0,1,1,7,7,0,5,4.5,-0.5,3.333333333,3.571428571,0.238095238,3.48,5,1.52,30,31,1
52950001,529500,1,1,12,12,3,5,2,1.25,1.25,0,3.047619048,3.714285714,0.666666667,3.36,3.96,0.6,33,29,-4
52950002,529500,1,1,1,2,5,5,0,1.25,1.25,0,3.047619048,3.285714286,0.238095238,3.44,3.44,0,33,33,0
52970001,529700,1,1,3,3,0,0,0,0,0,0,1,1,0,1.08,1,-0.08,28,26,-2
52970002,529700,1,1,2,2,0,0,0,0,0,0,1,1,0,1.08,1,-0.08,24,26,2
52980002,529800,1,1,2,3,4,4,0,2.5,1.25,-1.25,3.666666667,3.523809524,-0.142857143,3.76,3.92,0.16,31,31,0
52990001,529900,1,1,7,7,6,6,0,3.75,3.75,0,4.19047619,4.380952381,0.19047619,3.72,3.72,0,20,29,9
52990002,529900,1,1,8,7,3,4,1,6,5.25,-0.75,4.19047619,4.380952381,0.19047619,3.72,3.84,0.12,36,32,-4
52990003,529900,0,0,1,1,5,5,0,3.5,3,-0.5,3.714285714,3.714285714,0,3.76,3.92,0.16,30,34,4
53000002,530000,1,1,4,4,5,5,0,1.25,1.25,0,1.571428571,2.428571429,0.857142857,2.76,3.44,0.68,27,29,2
53030001,530300,0,0,5,6,0,0,0,0,0,0,1.619047619,2.714285714,1.095238095,3.28,3.08,-0.2,30,29,-1
53050001,530500,1,1,7,7,0,0,0,3.5,3.5,0,4.761904762,2.714285714,-2.047619048,4.4,3.8,-0.6,33,30,-3
53050002,530500,1,1,1,1,3,3,0,0,0,0,1.857142857,2.047619048,0.19047619,3.28,3,-0.28,29,28,-1
53060001,530600,1,1,3,3,0,0,0,0,0,0,1,1,0,1.2,2.16,0.96,31,27,-4
53060002,530600,1,1,1,1,0,0,0,0,0,0,1,1,0,1.12,1.64,0.52,25,26,1
53150001,531500,1,#N/A,9,#N/A,5,#N/A,#N/A,2,#N/A,#N/A,4.952380952,#N/A,#N/A,4.84,#N/A,#N/A,23,#N/A,#N/A
53150002,531500,1,#N/A,1,#N/A,5,#N/A,#N/A,1.75,#N/A,#N/A,5,#N/A,#N/A,4.96,#N/A,#N/A,27,#N/A,#N/A
53160001,531600,1,1,10,11,3,5,2,1.75,1.75,0,4.333333333,5,0.666666667,4.2,5,0.8,24,28,4
53160002,531600,1,1,1,6,4,9,5,1.75,3,1.25,4.666666667,3.952380952,-0.714285714,4.28,5,0.72,25,32,7
53190002,531900,0,0,3,3,6,6,0,0,0,0,1,1,0,1,2.12,1.12,32,33,1
53200001,532000,1,1,1,3,9,8,-1,2.75,2.75,0,4.80952381,1.714285714,-3.095238095,4.4,2.52,-1.88,26,28,2
53200002,532000,1,1,5,5,6,4,-2,2,2,0,1.571428571,1.380952381,-0.19047619,2.6,2.4,-0.2,27,32,5
53220001,532200,1,1,4,7,5,4,-1,0,0,0,2.428571429,1.428571429,-1,3.32,2.44,-0.88,25,30,5
53220002,532200,1,1,1,1,5,5,0,0,0,0,1.714285714,1.714285714,0,2.4,3.08,0.68,28,30,2
53230001,532300,1,1,3,3,0,0,0,0,0,0,1,1,0,1,1,0,26,26,0
53260001,532600,1,1,13,11,5,4,-1,1.75,4,2.25,4.666666667,4.80952381,0.142857143,4.8,5,0.2,26,32,6
53260002,532600,1,1,1,1,5,5,0,3,3.25,0.25,4.857142857,4.476190476,-0.380952381,4.72,4.8,0.08,26,34,8
53280001,532800,1,1,9,9,0,4,4,1.75,1.75,0,4.857142857,5,0.142857143,4.72,5,0.28,31,35,4
53280002,532800,1,1,7,7,5,5,0,2.75,3.25,0.5,4.523809524,5,0.476190476,4.68,5,0.32,32,35,3
53390001,533900,0,0,2,2,0,0,0,0,0,0,1,1,0,1,1,0,27,24,-3
53410001,534100,1,#N/A,4,#N/A,4,#N/A,#N/A,5,#N/A,#N/A,1,#N/A,#N/A,1.68,#N/A,#N/A,27,#N/A,#N/A
53410002,534100,1,#N/A,4,#N/A,0,#N/A,#N/A,0,#N/A,#N/A,1,#N/A,#N/A,1.92,#N/A,#N/A,23,#N/A,#N/A
53410003,534100,0,#N/A,5,#N/A,4,#N/A,#N/A,1.25,#N/A,#N/A,2.952380952,#N/A,#N/A,3.76,#N/A,#N/A,29,#N/A,#N/A
53420001,534200,1,1,3,3,0,0,0,0,0,0,1,1.095238095,0.095238095,1.16,2.08,0.92,26,32,6
53420002,534200,1,1,1,1,0,6,6,0,0,0,1,1.857142857,0.857142857,1,2.56,1.56,26,34,8
53430001,534300,1,1,3,3,0,0,0,0,0,0,1,1,0,1.6,1.32,-0.28,31,28,-3
53430002,534300,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1.2,0.2,27,24,-3
53440001,534400,1,#N/A,5,#N/A,0,#N/A,#N/A,0,#N/A,#N/A,1,#N/A,#N/A,2.24,#N/A,#N/A,27,#N/A,#N/A
53440002,534400,1,#N/A,4,#N/A,0,#N/A,#N/A,0,#N/A,#N/A,1,#N/A,#N/A,1.96,#N/A,#N/A,28,#N/A,#N/A
53450001,534500,0,0,5,4,0,0,0,0,0,0,1,1,0,2.32,1.36,-0.96,28,23,-5
53460003,534600,0,#N/A,3,#N/A,0,#N/A,#N/A,0,#N/A,#N/A,1.619047619,#N/A,#N/A,2.28,#N/A,#N/A,24,#N/A,#N/A
53470002,534700,1,#N/A,4,#N/A,0,#N/A,#N/A,0,#N/A,#N/A,1,#N/A,#N/A,2.36,#N/A,#N/A,25,#N/A,#N/A
53480001,534800,1,1,5,6,0,0,0,0,0,0,3.523809524,3.714285714,0.19047619,3.76,4.08,0.32,32,27,-5
53480002,534800,1,1,4,5,0,5,5,0,0,0,4.285714286,5,0.714285714,4.4,4.6,0.2,32,26,-6
53490001,534900,1,1,6,6,4,4,0,5.5,4.5,-1,5,5,0,5,5,0,32,33,1
53490002,534900,1,1,5,5,0,0,0,0,0,0,2.904761905,2.80952381,-0.095238095,3.4,3.64,0.24,28,30,2
53490003,534900,0,0,1,1,5,5,0,3,4,1,4.952380952,5,0.047619048,4.96,5,0.04,28,32,4
53490004,534900,0,0,1,1,5,6,1,3.5,5.25,1.75,2.857142857,3.428571429,0.571428571,3.48,3.84,0.36,29,29,0
53490005,534900,0,0,1,1,0,0,0,0,0,0,1.523809524,2.380952381,0.857142857,2.28,2.84,0.56,#VALUE!,#VALUE!,#VALUE!
53500001,535000,1,1,6,7,0,0,0,0,0,0,5,5,0,5,5,0,26,30,4
53500002,535000,1,1,1,1,0,0,0,0,0,0,1,1,0,1.08,1.12,0.04,30,29,-1
53500003,535000,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,30,27,-3
53500004,535000,1,1,5,5,3,5,2,0,0,0,1.80952381,2.380952381,0.571428571,3.08,3.44,0.36,25,29,4
53500005,535000,0,0,5,4,5,5,0,1.75,1.75,0,5,5,0,5,5,0,32,29,-3
53500006,535000,0,0,3,4,4,5,1,3,6.75,3.75,4.333333333,5,0.666666667,4.48,5,0.52,33,31,-2
53510001,535100,1,1,5,4,0,8,8,0,0,0,1.761904762,1.523809524,-0.238095238,1.76,2,0.24,29,24,-5
